A[0], 1962,
A[1], 1963,
A[2], 1966,
A[3], 1955,
A[4], 2075,
A[5], 2077,
A[6], 2074,
A[7], 2075,
A[8], 2075,
A[9], 2075,
A[10], 2071,
A[11], 2071,
A[12], 2071,
A[13], 2072,
A[14], 2069,
A[15], 2070,
A[16], 2069,
A[17], 2070,
A[18], 2068,
A[19], 2069,
A[20], 2068,
A[21], 2071,
A[22], 2070,
A[23], 2071,
A[24], 2070,
A[25], 2072,
A[26], 2070,
A[27], 2071,
A[28], 2070,
A[29], 2072,
A[30], 2072,
A[31], 2073,
A[32], 2072,
A[33], 2075,
A[34], 2074,
A[35], 2075,
A[36], 2074,
A[37], 2077,
A[38], 2075,
A[39], 2076,
A[40], 2076,
A[41], 2076,
A[42], 2076,
A[43], 2079,
A[44], 2078,
A[45], 2079,
A[46], 2079,
A[47], 2080,
A[48], 2078,
A[49], 2079,
A[50], 2079,
A[51], 2080,
A[52], 2079,
A[53], 2079,
A[54], 2080,
A[55], 2081,
A[56], 2078,
A[57], 2078,
A[58], 2079,
A[59], 2081,
A[60], 2079,
A[61], 2080,
A[62], 2082,
A[63], 2083,
A[64], 2082,
A[65], 2083,
A[66], 2084,
A[67], 2087,
A[68], 2087,
A[69], 2087,
A[70], 2088,
A[71], 2090,
A[72], 2090,
A[73], 2091,
A[74], 2091,
A[75], 2093,
A[76], 2092,
A[77], 2093,
A[78], 2093,
A[79], 2095,
A[80], 2094,
A[81], 2094,
A[82], 2094,
A[83], 2095,
A[84], 2094,
A[85], 2094,
A[86], 2092,
A[87], 2092,
A[88], 2091,
A[89], 2091,
A[90], 2090,
A[91], 2090,
A[92], 2089,
A[93], 2089,
A[94], 2088,
A[95], 2086,
A[96], 2085,
A[97], 2085,
A[98], 2085,
A[99], 2084,
A[100], 2084,
A[101], 2082,
A[102], 2081,
A[103], 2080,
A[104], 2078,
A[105], 2076,
A[106], 2076,
A[107], 2075,
A[108], 2074,
A[109], 2072,
A[110], 2071,
A[111], 2070,
A[112], 2070,
A[113], 2067,
A[114], 2066,
A[115], 2065,
A[116], 2064,
A[117], 2061,
A[118], 2060,
A[119], 2059,
A[120], 2058,
A[121], 2052,
A[122], 2052,
A[123], 2050,
A[124], 2049,
A[125], 2045,
A[126], 2044,
A[127], 2043,
A[128], 2043,
A[129], 2039,
A[130], 2039,
A[131], 2037,
A[132], 2038,
A[133], 2032,
A[134], 2030,
A[135], 2028,
A[136], 2029,
A[137], 2025,
A[138], 2025,
A[139], 2022,
A[140], 2024,
A[141], 2021,
A[142], 2021,
A[143], 2018,
A[144], 2021,
A[145], 2019,
A[146], 2018,
A[147], 2015,
A[148], 2019,
A[149], 2016,
A[150], 2015,
A[151], 2012,
A[152], 2015,
A[153], 2011,
A[154], 2011,
A[155], 2009,
A[156], 2009,
A[157], 2009,
A[158], 2012,
A[159], 2007,
A[160], 2009,
A[161], 2009,
A[162], 2011,
A[163], 2007,
A[164], 2008,
A[165], 2007,
A[166], 2009,
A[167], 2004,
A[168], 2004,
A[169], 2004,
A[170], 2006,
A[171], 2002,
A[172], 2004,
A[173], 2004,
A[174], 2007,
A[175], 2003,
A[176], 2005,
A[177], 2005,
A[178], 2007,
A[179], 2002,
A[180], 2004,
A[181], 2004,
A[182], 2007,
A[183], 2004,
A[184], 2004,
A[185], 2002,
A[186], 2005,
A[187], 2003,
A[188], 2003,
A[189], 2001,
A[190], 2006,
A[191], 2004,
A[192], 2004,
A[193], 2002,
A[194], 2006,
A[195], 2005,
A[196], 2004,
A[197], 2003,
A[198], 2006,
A[199], 2004,
A[200], 2004,
A[201], 2002,
A[202], 2005,
A[203], 2003,
A[204], 2003,
A[205], 2002,
A[206], 2002,
A[207], 2002,
A[208], 2003,
A[209], 2000,
A[210], 2001,
A[211], 2001,
A[212], 2002,
A[213], 1998,
A[214], 1999,
A[215], 1999,
A[216], 2000,
A[217], 1997,
A[218], 1997,
A[219], 1996,
A[220], 1997,
A[221], 1992,
A[222], 1995,
A[223], 1994,
A[224], 1995,
A[225], 1992,
A[226], 1993,
A[227], 1993,
A[228], 1992,
A[229], 1990,
A[230], 1989,
A[231], 1989,
A[232], 1991,
A[233], 1989,
A[234], 1988,
A[235], 1988,
A[236], 1989,
A[237], 1988,
A[238], 1988,
A[239], 1985,
A[240], 1988,
A[241], 1986,
A[242], 1986,
A[243], 1983,
A[244], 1985,
A[245], 1984,
A[246], 1984,
A[247], 1981,
A[248], 1982,
A[249], 1981,
A[250], 1981,
A[251], 1978,
A[252], 1978,
A[253], 1978,
A[254], 1980,
A[255], 1977,
A[256], 1979,
A[257], 1978,
A[258], 1978,
A[259], 1976,
A[260], 1976,
A[261], 1975,
A[262], 1977,
A[263], 1974,
A[264], 1975,
A[265], 1974,
A[266], 1976,
