A[0], 63490,
A[1], 1373,
A[2], 1840,
A[3], 2284,
A[4], 2650,
A[5], 65236,
A[6], 65133,
A[7], 2707,
A[8], 2793,
A[9], 4387,
A[10], 4128,
A[11], 1634,
A[12], 1447,
A[13], 65438,
A[14], 65371,
A[15], 64313,
A[16], 64053,
A[17], 63547,
A[18], 63820,
A[19], 64077,
A[20], 64591,
A[21], 64612,
A[22], 64340,
A[23], 64085,
A[24], 63571,
A[25], 63554,
A[26], 63552,
A[27], 64128,
A[28], 64306,
A[29], 64371,
A[30], 64377,
A[31], 63896,
A[32], 63741,
A[33], 63734,
A[34], 63694,
A[35], 63625,
A[36], 63638,
A[37], 63598,
A[38], 64160,
A[39], 64448,
A[40], 64409,
A[41], 64381,
A[42], 63896,
A[43], 63603,
A[44], 63760,
A[45], 63800,
A[46], 63756,
A[47], 63775,
A[48], 63809,
A[49], 64063,
A[50], 64292,
A[51], 64273,
A[52], 64082,
A[53], 63789,
A[54], 63631,
A[55], 63723,
A[56], 63755,
A[57], 64374,
A[58], 64519,
A[59], 64479,
A[60], 64542,
A[61], 64033,
A[62], 63826,
A[63], 63785,
A[64], 64282,
A[65], 64220,
A[66], 64415,
A[67], 64418,
A[68], 63825,
A[69], 63776,
A[70], 63549,
A[71], 63536,
A[72], 63571,
A[73], 63654,
A[74], 64322,
A[75], 64363,
A[76], 64551,
A[77], 64504,
A[78], 63886,
A[79], 63853,
A[80], 63727,
A[81], 63723,
A[82], 63702,
A[83], 64339,
A[84], 64527,
A[85], 64518,
A[86], 64517,
A[87], 63983,
A[88], 63733,
A[89], 64375,
A[90], 64356,
A[91], 64338,
A[92], 64443,
A[93], 63809,
A[94], 63825,
A[95], 63709,
A[96], 63573,
A[97], 63645,
A[98], 63701,
A[99], 64272,
A[100], 64317,
A[101], 64471,
A[102], 64425,
A[103], 63886,
A[104], 63970,
A[105], 63801,
A[106], 64446,
A[107], 64473,
A[108], 64372,
A[109], 64430,
A[110], 63739,
A[111], 63683,
A[112], 63664,
A[113], 63770,
A[114], 63804,
A[115], 64385,
A[116], 64401,
A[117], 64350,
A[118], 64354,
A[119], 63806,
A[120], 63833,
A[121], 63727,
A[122], 63725,
A[123], 63747,
A[124], 64318,
A[125], 64247,
A[126], 64236,
A[127], 64246,
A[128], 63725,
A[129], 63738,
A[130], 63750,
A[131], 63733,
A[132], 63727,
A[133], 63717,
A[134], 63749,
A[135], 63699,
A[136], 63603,
A[137], 64165,
A[138], 64129,
A[139], 64370,
A[140], 64403,
A[141], 63856,
A[142], 63926,
A[143], 63789,
A[144], 64436,
A[145], 64393,
A[146], 64314,
A[147], 64350,
A[148], 63710,
A[149], 63748,
A[150], 63766,
A[151], 63745,
A[152], 63839,
A[153], 64424,
A[154], 64600,
A[155], 64568,
A[156], 64554,
A[157], 64065,
A[158], 63882,
A[159], 63825,
A[160], 64349,
A[161], 64381,
A[162], 64388,
A[163], 64481,
A[164], 63937,
A[165], 63800,
A[166], 63759,
A[167], 63638,
A[168], 63544,
A[169], 63543,
A[170], 64135,
A[171], 64187,
A[172], 64345,
A[173], 64351,
A[174], 63888,
A[175], 63973,
A[176], 63880,
A[177], 64487,
A[178], 64692,
A[179], 64689,
A[180], 64693,
A[181], 64694,
A[182], 64692,
A[183], 64781,
A[184], 65340,
A[185], 65030,
A[186], 64927,
A[187], 65362,
A[188], 65039,
A[189], 64945,
A[190], 65358,
A[191], 65013,
A[192], 64939,
A[193], 65340,
A[194], 65009,
A[195], 64938,
A[196], 65341,
A[197], 65007,
A[198], 64949,
A[199], 65343,
A[200], 65001,
A[201], 64954,
A[202], 65339,
A[203], 64999,
A[204], 64965,
A[205], 65355,
A[206], 64991,
A[207], 64971,
A[208], 65351,
A[209], 64968,
A[210], 64983,
A[211], 65349,
A[212], 64961,
A[213], 65005,
A[214], 65347,
A[215], 65276,
A[216], 110,
A[217], 371,
A[218], 371,
A[219], 403,
A[220], 387,
A[221], 369,
A[222], 65304,
A[223], 65314,
A[224], 65289,
A[225], 65347,
A[226], 374,
A[227], 409,
A[228], 373,
A[229], 412,
A[230], 388,
A[231], 371,
A[232], 386,
A[233], 369,
A[234], 381,
A[235], 366,
A[236], 65361,
A[237], 65283,
A[238], 65347,
A[239], 65286,
A[240], 366,
A[241], 374,
A[242], 370,
A[243], 65430,
A[244], 65264,
A[245], 65374,
A[246], 64781,
A[247], 65192,
A[248], 65381,
A[249], 64752,
A[250], 65201,
A[251], 65432,
A[252], 65257,
A[253], 388,
A[254], 412,
A[255], 369,
A[256], 401,
A[257], 389,
A[258], 374,
A[259], 389,
A[260], 376,
A[261], 398,
A[262], 376,
A[263], 410,
A[264], 372,
A[265], 388,
A[266], 371,
A[267], 377,
A[268], 394,
A[269], 374,
A[270], 388,
A[271], 374,
A[272], 372,
A[273], 65248,
A[274], 65424,
A[275], 65181,
A[276], 64758,
A[277], 65362,
A[278], 65258,
A[279], 65430,
A[280], 384,
A[281], 375,
A[282], 376,
A[283], 375,
A[284], 127,
A[285], 65257,
A[286], 65350,
A[287], 64997,
A[288], 65028,
A[289], 65351,
A[290], 65334,
A[291], 80,
A[292], 368,
A[293], 378,
A[294], 392,
A[295], 376,
A[296], 395,
