A[0], 1,
A[1], 23960,
A[2], 2875,
A[3], 1842,
A[4], 1001,
A[5], 496,
A[6], 1313,
A[7], 523,
A[8], 611,
A[9], 559,
A[10], 782,
A[11], 460,
A[12], 674,
A[13], 517,
A[14], 768,
A[15], 462,
A[16], 715,
A[17], 485,
A[18], 749,
A[19], 466,
A[20], 728,
A[21], 484,
A[22], 740,
A[23], 488,
A[24], 710,
A[25], 497,
A[26], 725,
A[27], 505,
A[28], 697,
A[29], 508,
A[30], 716,
A[31], 504,
A[32], 700,
A[33], 508,
A[34], 717,
A[35], 507,
A[36], 696,
A[37], 512,
A[38], 711,
A[39], 504,
A[40], 699,
A[41], 512,
A[42], 711,
A[43], 502,
A[44], 704,
A[45], 514,
A[46], 705,
A[47], 496,
A[48], 718,
A[49], 583,
A[50], 628,
A[51], 580,
A[52], 648,
A[53], 573,
A[54], 636,
A[55], 568,
A[56], 672,
A[57], 547,
A[58], 661,
A[59], 548,
A[60], 673,
A[61], 540,
A[62], 675,
A[63], 539,
A[64], 674,
A[65], 539,
A[66], 674,
A[67], 536,
A[68], 678,
A[69], 537,
A[70], 676,
A[71], 533,
A[72], 678,
A[73], 542,
A[74], 672,
A[75], 539,
A[76], 673,
A[77], 546,
A[78], 665,
A[79], 545,
A[80], 670,
A[81], 547,
A[82], 665,
A[83], 549,
A[84], 668,
A[85], 552,
A[86], 659,
A[87], 554,
A[88], 671,
A[89], 548,
A[90], 683,
A[91], 541,
A[92], 675,
A[93], 550,
A[94], 667,
A[95], 550,
A[96], 664,
A[97], 683,
A[98], 530,
A[99], 677,
A[100], 535,
A[101], 679,
A[102], 534,
A[103], 675,
A[104], 535,
A[105], 682,
A[106], 531,
A[107], 676,
A[108], 535,
A[109], 683,
A[110], 530,
A[111], 680,
A[112], 530,
A[113], 699,
A[114], 514,
A[115], 692,
A[116], 518,
A[117], 709,
A[118], 503,
A[119], 699,
A[120], 514,
A[121], 713,
A[122], 496,
A[123], 717,
A[124], 496,
A[125], 751,
A[126], 462,
A[127], 779,
A[128], 434,
A[129], 790,
A[130], 427,
A[131], 783,
A[132], 426,
A[133], 791,
A[134], 426,
A[135], 772,
A[136], 441,
A[137], 783,
A[138], 438,
A[139], 763,
A[140], 450,
A[141], 771,
A[142], 457,
A[143], 749,
A[144], 474,
A[145], 745,
A[146], 476,
A[147], 729,
A[148], 488,
A[149], 759,
A[150], 460,
A[151], 737,
A[152], 480,
A[153], 780,
A[154], 439,
A[155], 762,
A[156], 449,
A[157], 771,
A[158], 448,
A[159], 761,
A[160], 453,
A[161], 767,
A[162], 446,
A[163], 763,
A[164], 457,
A[165], 760,
A[166], 454,
A[167], 757,
A[168], 453,
A[169], 759,
A[170], 459,
A[171], 754,
A[172], 454,
A[173], 758,
A[174], 466,
A[175], 745,
A[176], 466,
A[177], 750,
A[178], 472,
A[179], 738,
A[180], 473,
A[181], 741,
A[182], 478,
A[183], 731,
A[184], 480,
A[185], 733,
A[186], 487,
A[187], 727,
A[188], 487,
A[189], 725,
A[190], 487,
A[191], 725,
A[192], 488,
A[193], 726,
A[194], 486,
A[195], 728,
A[196], 488,
A[197], 730,
A[198], 484,
A[199], 722,
A[200], 491,
A[201], 738,
A[202], 478,
A[203], 731,
A[204], 485,
A[205], 733,
A[206], 487,
A[207], 729,
A[208], 484,
A[209], 734,
A[210], 484,
A[211], 730,
A[212], 481,
A[213], 733,
A[214], 488,
A[215], 726,
A[216], 478,
A[217], 733,
A[218], 564,
A[219], 654,
A[220], 482,
A[221], 738,
A[222], 555,
A[223], 663,
A[224], 547,
A[225], 672,
A[226], 540,
A[227], 676,
A[228], 538,
A[229], 720,
A[230], 492,
A[231], 733,
A[232], 482,
A[233], 730,
A[234], 484,
A[235], 732,
A[236], 480,
A[237], 730,
A[238], 483,
A[239], 734,
A[240], 485,
A[241], 732,
A[242], 486,
A[243], 722,
A[244], 497,
A[245], 722,
A[246], 496,
A[247], 718,
A[248], 509,
A[249], 704,
A[250], 524,
A[251], 688,
A[252], 530,
A[253], 682,
A[254], 538,
A[255], 679,
A[256], 534,
A[257], 679,
A[258], 541,
A[259], 671,
A[260], 538,
A[261], 678,
A[262], 541,
A[263], 677,
A[264], 532,
A[265], 680,
A[266], 534,
A[267], 679,
A[268], 536,
A[269], 680,
A[270], 532,
A[271], 681,
A[272], 536,
A[273], 676,
A[274], 538,
A[275], 678,
A[276], 538,
A[277], 675,
A[278], 552,
A[279], 665,
A[280], 595,
A[281], 624,
A[282], 595,
A[283], 614,
A[284], 600,
A[285], 621,
A[286], 602,
A[287], 619,
A[288], 590,
A[289], 633,
A[290], 584,
A[291], 636,
A[292], 592,
A[293], 623,
A[294], 604,
A[295], 614,
A[296], 604,
A[297], 609,
A[298], 622,
A[299], 598,
A[300], 618,
A[301], 592,
A[302], 637,
A[303], 586,
A[304], 625,
A[305], 590,
A[306], 628,
A[307], 587,
A[308], 622,
A[309], 597,
A[310], 622,
A[311], 592,
A[312], 630,
A[313], 587,
A[314], 624,
A[315], 592,
A[316], 630,
A[317], 582,
A[318], 638,
A[319], 581,
A[320], 639,
A[321], 575,
A[322], 767,
A[323], 453,
A[324], 760,
A[325], 449,
A[326], 757,
A[327], 464,
A[328], 749,
A[329], 467,
A[330], 741,
A[331], 472,
A[332], 747,
A[333], 465,
A[334], 748,
A[335], 472,
A[336], 737,
A[337], 476,
A[338], 738,
A[339], 481,
A[340], 734,
A[341], 474,
A[342], 743,
A[343], 476,
A[344], 729,
A[345], 480,
A[346], 745,
A[347], 476,
A[348], 733,
A[349], 481,
A[350], 742,
A[351], 472,
A[352], 737,
A[353], 480,
A[354], 748,
A[355], 467,
A[356], 754,
A[357], 460,
A[358], 755,
A[359], 466,
A[360], 747,
A[361], 468,
A[362], 748,
A[363], 471,
A[364], 738,
A[365], 476,
A[366], 738,
A[367], 474,
A[368], 740,
A[369], 477,
A[370], 733,
A[371], 486,
A[372], 730,
A[373], 485,
A[374], 729,
A[375], 486,
A[376], 727,
A[377], 489,
A[378], 719,
A[379], 498,
A[380], 719,
A[381], 490,
A[382], 726,
A[383], 494,
A[384], 722,
A[385], 488,
A[386], 728,
A[387], 496,
A[388], 714,
A[389], 502,
A[390], 736,
A[391], 485,
A[392], 721,
A[393], 499,
A[394], 751,
A[395], 472,
A[396], 741,
A[397], 476,
A[398], 741,
A[399], 483,
A[400], 732,
A[401], 484,
A[402], 730,
A[403], 488,
A[404], 721,
A[405], 498,
A[406], 715,
A[407], 502,
A[408], 713,
A[409], 504,
A[410], 710,
A[411], 510,
A[412], 702,
A[413], 510,
A[414], 706,
A[415], 514,
A[416], 699,
A[417], 519,
A[418], 693,
A[419], 518,
A[420], 699,
A[421], 517,
A[422], 696,
A[423], 518,
A[424], 699,
A[425], 518,
A[426], 698,
A[427], 518,
A[428], 699,
A[429], 513,
A[430], 715,
A[431], 502,
A[432], 709,
A[433], 512,
A[434], 705,
A[435], 510,
A[436], 702,
A[437], 512,
A[438], 717,
A[439], 498,
A[440], 719,
A[441], 506,
A[442], 709,
A[443], 508,
A[444], 709,
A[445], 514,
A[446], 699,
A[447], 530,
A[448], 683,
A[449], 532,
A[450], 683,
A[451], 546,
A[452], 668,
A[453], 545,
A[454], 666,
A[455], 549,
A[456], 669,
A[457], 551,
A[458], 664,
A[459], 552,
A[460], 662,
A[461], 555,
A[462], 658,
A[463], 559,
A[464], 661,
A[465], 555,
A[466], 658,
A[467], 563,
A[468], 661,
A[469], 552,
A[470], 671,
A[471], 553,
A[472], 663,
A[473], 558,
A[474], 671,
A[475], 549,
A[476], 659,
A[477], 554,
A[478], 667,
A[479], 544,
A[480], 683,
A[481], 538,
A[482], 675,
A[483], 542,
A[484], 679,
A[485], 534,
A[486], 675,
A[487], 540,
A[488], 679,
A[489], 534,
A[490], 683,
A[491], 538,
A[492], 679,
A[493], 534,
A[494], 675,
A[495], 544,
A[496], 669,
A[497], 550,
A[498], 665,
A[499], 553,
A[500], 661,
A[501], 552,
A[502], 662,
A[503], 565,
A[504], 654,
A[505], 563,
A[506], 648,
A[507], 579,
A[508], 637,
A[509], 573,
A[510], 640,
A[511], 603,
A[512], 611,
A[513], 602,
A[514], 617,
A[515], 606,
A[516], 611,
A[517], 607,
A[518], 610,
A[519], 612,
A[520], 604,
A[521], 611,
A[522], 606,
A[523], 610,
A[524], 602,
A[525], 625,
A[526], 592,
A[527], 626,
A[528], 594,
A[529], 634,
A[530], 578,
A[531], 645,
A[532], 575,
A[533], 639,
A[534], 574,
A[535], 646,
A[536], 572,
A[537], 651,
A[538], 560,
