LECROYWS24Xs-A	49590	Waveform
Segments	1	SegmentSize	1435
Segment	TrigTime	TimeSinceSegment1
#1	03-Jan-2003 01:32:54	0                 
Time	Ampl
313.4766	-38.8201
314.4531	-43.6828
315.4297	-44.9574
316.4063	-47.8897
317.3828	-46.0502
318.3594	-46.4923
319.3359	-47.0031
320.3125	-47.3715
321.2891	-49.8691
322.2656	-49.152
323.2422	-64.8746
324.2188	-53.7298
325.1953	-46.092
326.1719	-51.0381
327.1484	-51.8437
328.125	-52.0966
329.1016	-52.4184
330.0781	-49.7734
331.0547	-50.4512
332.0313	-49.8323
333.0078	-50.5838
333.9844	-62.6004
334.9609	-57.701
335.9375	-51.9174
336.9141	-55.6503
337.8906	-52.6443
338.8672	-58.396
339.8438	-50.0705
340.8203	-52.0033
341.7969	-49.852
342.7734	-54.6016
343.75	-60.4515
344.7266	-54.6139
345.7031	-55.8762
346.6797	-56.1464
347.6563	-46.5684
348.6328	-52.5461
349.6094	-50.7803
350.5859	-51.8756
351.5625	-50.5347
352.5391	-57.6617
353.5156	-54.8104
354.4922	-60.8396
355.4688	-59.8597
356.4453	-48.7321
357.4219	-56.392
358.3984	-50.4119
359.375	-46.0527
360.3516	-56.1709
361.3281	-59.4422
362.3047	-50.8932
363.2813	-50.2547
364.2578	-58.2339
365.2344	-61.1957
366.2109	-54.7564
367.1875	-47.8357
368.1641	-46.6912
369.1406	-34.7802
370.1172	-30.6887
371.0938	-20.1554
372.0703	-23.6084
373.0469	-31.8037
374.0234	-38.0318
375	-37.6659
375.9766	-38.2184
376.9531	-41.7058
377.9297	-45.257
378.9063	-43.8891
379.8828	-44.9255
380.8594	-47.261
381.8359	-49.6604
382.8125	-47.067
383.7891	-50.6599
384.7656	-45.5075
385.7422	-49.0955
386.7188	-46.9638
387.6953	-46.3499
388.6719	-54.5574
389.6484	-48.2016
390.625	-49.6064
391.6016	-51.6005
392.5781	-53.1699
393.5547	-49.0292
394.5313	-48.0886
395.5078	-49.8839
396.4844	-55.7019
397.4609	-47.8037
398.4375	-48.6363
399.4141	-47.4231
400.3906	-52.2342
401.3672	-49.3829
402.3438	-57.2221
403.3203	-59.3218
404.2969	-50.3922
405.2734	-48.85
406.25	-60.3877
407.2266	-50.2203
408.2031	-49.6236
409.1797	-60.314
410.1563	-51.3648
411.1328	-53.1797
412.1094	-53.2607
413.0859	-58.4254
414.0625	-49.3706
415.0391	-50.6329
416.0156	-50.5101
416.9922	-49.6457
417.9688	-45.7187
418.9453	-49.0317
419.9219	-50.2965
420.8984	-47.0645
421.875	-48.0469
422.8516	-54.2799
423.8281	-54.2038
424.8047	-56.2741
425.7813	-48.3882
426.7578	-47.9167
427.7344	-46.507
428.7109	-42.1675
429.6875	-42.4917
430.6641	-40.6891
431.6406	-32.5208
432.6172	-29.8291
433.5938	-23.628
434.5703	-21.5749
435.5469	-26.7961
436.5234	-29.0973
437.5	-33.319
438.4766	-38.5524
439.4531	-39.5299
440.4297	-40.7947
441.4063	-42.9165
442.3828	-44.7486
443.3594	-50.0705
444.3359	-48.209
445.3125	-47.8455
446.2891	-49.9404
447.2656	-47.1603
448.2422	-46.6323
449.2188	-49.3387
450.1953	-48.4472
451.1719	-51.9198
452.1484	-49.9797
453.125	-52.7794
454.1016	-57.7329
455.0781	-55.1812
456.0547	-48.8303
457.0313	-52.2636
458.0078	-48.9998
458.9844	-55.8811
459.9609	-62.1436
460.9375	-60.093
461.9141	-54.8718
462.8906	-55.0437
463.8672	-57.863
464.8438	-82.5643
465.8203	-51.7774
466.7969	-60.6161
467.7734	-54.2111
468.75	-57.5069
469.7266	-59.1868
470.7031	-55.6552
471.6797	-56.8021
472.6563	-62.5243
473.6328	-56.0776
474.6094	-60.5571
475.5859	-55.8026
476.5625	-64.9753
477.5391	-68.3644
478.5156	-59.9702
479.4922	-55.3458
480.4688	-62.679
481.4453	-63.2881
482.4219	-50.7385
483.3984	-67.9518
484.375	-52.7474
485.3516	-65.5942
486.3281	-61.289
487.3047	-54.0982
488.2813	-51.7823
489.2578	-53.0225
490.2344	-58.897
491.2109	-58.9633
492.1875	-44.4785
493.1641	-44.4809
494.1406	-36.9438
495.1172	-37.6904
496.0938	-30.1067
497.0703	-36.8996
498.0469	-38.1816
499.0234	-40.0137
500	-42.3861
500.9766	-45.1317
501.9531	-42.9927
502.9297	-44.2599
503.9063	-47.4034
504.8828	-45.338
505.8594	-57.6125
506.8359	-50.989
507.8125	-51.8289
508.7891	-59.3292
509.7656	-51.4311
510.7422	-56.2225
511.7188	-55.3138
512.6953	-46.9368
513.6719	-54.9553
514.6484	-51.8805
515.625	-53.9042
516.6016	-47.6073
517.5781	-55.9573
518.5547	-56.7775
519.5313	-54.5451
520.5078	-55.083
521.4844	-52.5461
522.4609	-64.0961
523.4375	-50.547
524.4141	-54.0491
525.3906	-55.2254
526.3672	-53.3246
527.3438	-56.2372
528.3203	-59.3439
529.2969	-54.7195
530.2734	-62.8583
531.25	-54.8767
532.2266	-55.0461
533.2031	-57.4627
534.1797	-54.8153
535.1563	-64.4522
536.1328	-56.8807
537.1094	-56.2176
538.0859	-59.3292
539.0625	-56.9986
540.0391	-49.3731
541.0156	-62.5489
541.9922	-52.4233
542.9688	-56.8905
543.9453	-54.3855
544.9219	-57.3154
545.8984	-52.8801
546.875	-52.3005
547.8516	-52.5632
548.8281	-48.7959
549.8047	-50.2744
550.7813	-51.8756
551.7578	-58.2511
552.7344	-60.1937
553.7109	-47.148
554.6875	-44.8641
555.6641	-58.1676
556.6406	-44.2157
557.6172	-50.3235
558.5938	-35.5489
559.5703	-38.1349
560.5469	-33.6309
561.5234	-38.1448
562.5	-39.3334
563.4766	-46.674
564.4531	-46.4211
565.4297	-45.8857
566.4063	-49.1447
567.3828	-47.929
568.3594	-51.5342
569.3359	-53.4572
570.3125	-55.2352
571.2891	-51.8535
572.2656	-50.0754
573.2422	-63.7252
574.2188	-56.8586
575.1953	-58.6833
576.1719	-53.4523
577.1484	-53.0667
578.125	-61.429
579.1016	-52.3373
580.0781	-55.1125
581.0547	-51.296
582.0313	-53.9877
583.0078	-57.0231
583.9844	-59.2138
584.9609	-64.5823
585.9375	-62.738
586.9141	-59.8327
587.8906	-58.2977
588.8672	-58.7693
589.8438	-52.1163
590.8203	-48.4717
591.7969	-52.0647
592.7734	-51.8977
593.75	-51.8584
594.7266	-59.4594
595.7031	-59.7811
596.6797	-54.5255
597.6563	-52.0696
598.6328	-51.7233
599.6094	-56.64
600.5859	-84.3129
601.5625	-56.4902
602.5391	-64.5209
603.5156	-64.3245
604.4922	-60.0488
605.4688	-65.6212
606.4453	-53.5358
607.4219	-53.7936
608.3984	-50.4708
609.375	-50.4217
610.3516	-65.3731
611.3281	-59.479
612.3047	-52.3962
613.2813	-47.0203
614.2578	-62.2664
615.2344	-50.3677
616.2109	-51.0774
617.1875	-54.4052
618.1641	-43.7466
619.1406	-55.8419
620.1172	-46.6544
621.0938	-50.1589
622.0703	-34.8637
623.0469	-39.6723
624.0234	-46.0576
625	-57.2761
625.9766	-51.269
626.9531	-52.3005
627.9297	-49.1471
628.9063	-60.4098
629.8828	-51.2027
630.8594	-55.0977
631.8359	-51.1192
632.8125	-63.6049
633.7891	-51.3058
634.7656	-62.8951
635.7422	-56.0359
636.7188	-59.6558
637.6953	-58.8601
638.6719	-55.4047
639.6484	-53.3074
640.625	-56.5074
641.6016	-54.1719
642.5781	-52.4626
643.5547	-60.5743
644.5313	-56.0359
645.5078	-52.3889
646.4844	-62.1731
647.4609	-54.803
648.4375	-49.2232
649.4141	-48.5209
650.3906	-57.0158
651.3672	-67.856
652.3438	-57.5585
653.3203	-53.8698
654.2969	-54.6876
655.2734	-51.0774
656.25	-55.2254
657.2266	-56.4509
658.2031	-51.2837
659.1797	-58.5507
660.1563	-57.3154
661.1328	-55.2181
662.1094	-57.9981
663.0859	-59.2187
664.0625	-56.8267
665.0391	-56.6695
666.0156	-57.4873
666.9922	-52.853
667.9688	-51.6619
668.9453	-55.4587
669.9219	-57.0845
670.8984	-52.1556
671.875	-81.0834
672.8516	-55.2574
673.8281	-58.1234
674.8047	-58.3542
675.7813	-54.3266
676.7578	-54.9062
677.7344	-51.1929
678.7109	-72.5689
679.6875	-55.2181
680.6641	-54.9553
681.6406	-47.2733
682.6172	-43.0934
683.5938	-47.4354
684.5703	-50.6403
685.5469	-50.768
686.5234	-45.871
687.5	-54.7883
688.4766	-51.0062
689.4531	-56.5614
690.4297	-62.5685
691.4063	-56.9396
692.3828	-54.5648
693.3594	-52.0598
694.3359	-54.8055
695.3125	-54.4101
696.2891	-56.1636
697.2656	-48.9949
698.2422	-55.9622
699.2188	-57.4185
700.1953	-55.584
701.1719	-60.2649
702.1484	-59.7737
703.125	-65.771
704.1016	-57.6887
705.0781	-60.9673
706.0547	-61.1318
707.0313	-57.8802
708.0078	-63.9414
708.9844	-55.2549
709.9609	-54.857
710.9375	-50.881
711.9141	-60.6554
712.8906	-63.3053
713.8672	-58.6096
714.8438	-58.6882
715.8203	-62.3647
716.7969	-56.9274
717.7734	-54.7907
718.75	-53.2951
719.7266	-53.0495
720.7031	-59.8351
721.6797	-49.8814
722.6563	-53.5456
723.6328	-56.4951
724.6094	-57.6371
725.5859	-50.8417
726.5625	-55.8369
727.5391	-59.1548
728.5156	-58.5998
729.4922	-59.0861
730.4688	-57.615
731.4453	-54.8128
732.4219	-61.542
733.3984	-58.7398
734.375	-68.109
735.3516	-60.9673
736.3281	-53.2681
737.3047	-63.3176
738.2813	-56.2225
739.2578	-52.3447
740.2344	-52.4724
741.2109	-54.722
742.1875	-60.5375
743.1641	-54.194
744.1406	-52.9955
745.1172	-48.0371
746.0938	-63.1579
747.0703	-50.4929
748.0469	-52.5829
749.0234	-57.2294
750	-53.0667
750.9766	-56.3527
751.9531	-46.7846
752.9297	-67.5441
753.9063	-58.3321
754.8828	-60.3116
755.8594	-63.1653
756.8359	-55.4072
757.8125	-49.2011
758.7891	-57.0944
759.7656	-54.3045
760.7422	-53.8452
761.7188	-56.3453
762.6953	-57.9416
763.6719	-56.4902
764.6484	-58.0472
765.625	-53.4744
766.6016	-60.9427
767.5781	-65.8545
768.5547	-66.2646
769.5313	-51.7553
770.5078	-53.0495
771.4844	-60.9697
772.4609	-60.2379
773.4375	-51.2911
774.4141	-51.1045
775.3906	-58.6735
776.3672	-63.9929
777.3438	-55.3187
778.3203	-59.6288
779.2969	-50.8147
780.2734	-59.6337
781.25	-66.8393
782.2266	-66.8614
783.2031	-49.6727
784.1797	-48.9261
785.1563	-61.2841
786.1328	-60.0463
787.1094	-54.8104
788.0859	-50.7189
789.0625	-49.5229
790.0391	-53.3172
791.0156	-57.3277
791.9922	-62.5194
792.9688	-62.4506
793.9453	-54.7121
794.9219	-50.3137
795.8984	-55.4759
796.875	-50.4193
797.8516	-60.1617
798.8281	-46.4113
799.8047	-58.7545
800.7813	-63.5386
801.7578	-54.9774
802.7344	-54.4076
803.7109	-55.1763
804.6875	-55.5177
805.6641	-58.4844
806.6406	-52.104
807.6172	-56.4214
808.5938	-52.9832
809.5703	-63.7351
810.5469	-53.4695
811.5234	-58.5482
812.5	-57.9343
813.4766	-56.2078
814.4531	-60.0979
815.4297	-53.5431
816.4063	-59.3218
817.3828	-59.3415
818.3594	-63.7842
819.3359	-58.1455
820.3125	-56.9568
821.2891	-54.5894
822.2656	-54.8521
823.2422	-58.1946
824.2188	-67.8143
825.1953	-49.8716
826.1719	-58.7079
827.1484	-52.2882
828.125	-51.8781
829.1016	-52.858
830.0781	-62.8362
831.0547	-64.4153
832.0313	-72.6867
833.0078	-61.2129
833.9844	-64.4522
834.9609	-60.2723
835.9375	-57.6985
836.9141	-60.621
837.8906	-59.479
838.8672	-54.9455
839.8438	-58.3861
840.8203	-55.6945
841.7969	-58.3198
842.7734	-52.1777
843.75	-57.9269
844.7266	-50.1123
845.7031	-52.3127
846.6797	-61.0778
847.6563	-58.229
848.6328	-58.5237
849.6094	-93.3604
850.5859	-70.4126
851.5625	-59.2162
852.5391	-53.8182
853.5156	-61.6672
854.4922	-58.1921
855.4688	-56.2102
856.4453	-54.9577
857.4219	-60.7438
858.3984	-59.6853
859.375	-58.7889
860.3516	-52.6443
861.3281	-55.1739
862.3047	-60.955
863.2813	-56.5491
864.2578	-50.6575
865.2344	-64.602
866.2109	-60.8519
867.1875	-63.3912
868.1641	-59.285
869.1406	-53.6807
870.1172	-54.6925
871.0938	-54.1571
872.0703	-51.4655
873.0469	-65.0858
874.0234	-57.6739
875	-60.7045
875.9766	-56.4092
876.9531	-57.4382
877.9297	-52.5682
878.9063	-66.4734
879.8828	-60.3337
880.8594	-56.6056
881.8359	-55.918
882.8125	-58.9608
883.7891	-49.766
884.7656	-58.9092
885.7422	-50.7312
886.7188	-55.8615
887.6953	-57.4087
888.6719	-55.4415
889.6484	-56.4607
890.625	-61.5812
891.6016	-57.7402
892.5781	-57.3203
893.5547	-54.2603
894.5313	-54.2873
895.5078	-54.9209
896.4844	-52.1384
897.4609	-68.9735
898.4375	-55.1542
899.4141	-51.0259
900.3906	-63.541
901.3672	-52.5485
902.3438	-68.1213
903.3203	-61.4216
904.2969	-60.5449
905.2734	-50.0877
906.25	-59.0713
907.2266	-54.9553
908.2031	-53.7273
909.1797	-50.9448
910.1563	-68.5879
911.1328	-57.6985
912.1094	-53.1158
913.0859	-56.6081
914.0625	-69.2166
915.0391	-50.1565
916.0156	-66.1516
916.9922	-58.6538
917.9688	-69.1748
918.9453	-53.2165
919.9219	-61.0262
920.8984	-55.1714
921.875	-60.0291
922.8516	-56.3404
923.8281	-66.7975
924.8047	-53.828
925.7813	-68.8408
926.7578	-53.0397
927.7344	-60.093
928.7109	-51.91
929.6875	-53.187
930.6641	-52.772
931.6406	-51.9738
932.6172	-62.2763
933.5938	-57.1926
934.5703	-59.3218
935.5469	-56.1145
936.5234	-56.9986
937.5	-57.7034
938.4766	-60.1568
939.4531	-52.6443
940.4297	-66.7361
941.4063	-50.5028
942.3828	-56.198
943.3594	-54.162
944.3359	-54.8791
945.3125	-56.4558
946.2891	-61.009
947.2656	-56.3969
948.2422	-61.3332
949.2188	-48.845
950.1953	-60.6922
951.1719	-62.6692
952.1484	-52.5534
953.125	-63.4453
954.1016	-63.5681
955.0781	-52.6075
956.0547	-55.5938
957.0313	-59.1745
958.0078	-59.2113
958.9844	-53.4768
959.9609	-60.6898
960.9375	-67.4999
961.9141	-53.9975
962.8906	-58.1406
963.8672	-62.6348
964.8438	-53.7814
965.8203	-61.456
966.7969	-55.9352
967.7734	-59.1524
968.75	-55.7903
969.7266	-53.4449
970.7031	-50.9497
971.6797	-61.7507
972.6563	-50.4807
973.6328	-65.825
974.6094	-55.3605
975.5859	-52.0917
976.5625	-55.9475
977.5391	-77.8637
978.5156	-55.6012
979.4922	-50.8441
980.4688	-63.5803
981.4453	-53.5382
982.4219	-58.59
983.3984	-59.953
984.375	-63.8677
985.3516	-67.1045
986.3281	-53.4253
987.3047	-50.8564
988.2813	-50.3186
989.2578	-51.91
990.2344	-58.865
991.2109	-53.9459
992.1875	-63.9242
993.1641	-50.3284
994.1406	-60.5301
995.1172	-53.4425
996.0938	-55.2991
997.0703	-57.7894
998.0469	-49.7955
999.0234	-61.8956
1000	-65.8864
1000.977	-53.1527
1001.953	-55.5029
1002.93	-65.5622
1003.906	-51.4974
1004.883	-47.8553
1005.859	-57.195
1006.836	-62.8829
1007.813	-71.8665
1008.789	-53.8649
1009.766	-53.8403
1010.742	-54.6262
1011.719	-61.176
1012.695	-52.2857
1013.672	-57.1779
1014.648	-57.7845
1015.625	-54.862
1016.602	-51.1683
1017.578	-60.4835
1018.555	-72.3356
1019.531	-68.831
1020.508	-54.4297
1021.484	-55.6994
1022.461	-55.3531
1023.438	-58.73
1024.414	-61.7458
1025.391	-55.3801
1026.367	-57.8483
1027.344	-75.8426
1028.32	-68.2588
1029.297	-53.0642
1030.273	-68.9735
1031.25	-56.3379
1032.227	-51.9296
1033.203	-69.7667
1034.18	-55.1149
1035.156	-56.2323
1036.133	-58.0914
1037.109	-72.532
1038.086	-53.0814
1039.063	-64.182
1040.039	-55.5766
1041.016	-58.8257
1041.992	-52.4994
1042.969	-62.5071
1043.945	-58.3395
1044.922	-58.5163
1045.898	-52.3717
1046.875	-54.9847
1047.852	-55.2303
1048.828	-63.5091
1049.805	-62.6938
1050.781	-62.544
1051.758	-62.3205
1052.734	-65.852
1053.711	-52.6959
1054.688	-63.5607
1055.664	-52.1482
1056.641	-56.1243
1057.617	-56.7653
1058.594	-59.8916
1059.57	-56.7358
1060.547	-54.6876
1061.523	-56.3134
1062.5	-52.3545
1063.477	-62.5243
1064.453	-57.7034
1065.43	-50.7557
1066.406	-54.8841
1067.383	-59.0984
1068.359	-64.9826
1069.336	-54.6434
1070.313	-62.9688
1071.289	-60.9329
1072.266	-58.8208
1073.242	-56.279
1074.219	-53.3344
1075.195	-58.2658
1076.172	-64.2361
1077.148	-53.2165
1078.125	-55.0437
1079.102	-75.7222
1080.078	-58.202
1081.055	-55.0437
1082.031	-60.2084
1083.008	-59.005
1083.984	-57.3989
1084.961	-57.0821
1085.938	-65.7734
1086.914	-66.547
1087.891	-56.9396
1088.867	-56.0997
1089.844	-61.1588
1090.82	-58.6317
1091.797	-53.7544
1092.773	-56.0432
1093.75	-61.3529
1094.727	-58.8086
1095.703	-59.7025
1096.68	-55.4661
1097.656	-54.8742
1098.633	-50.3063
1099.609	-56.0825
1100.586	-52.8923
1101.563	-56.0064
1102.539	-64.6609
1103.516	-50.3309
1104.492	-52.1998
1105.469	-52.6664
1106.445	-55.1395
1107.422	-53.7445
1108.398	-54.2578
1109.375	-58.1332
1110.352	-50.2645
1111.328	-62.4285
1112.305	-58.5851
1113.281	-55.6478
1114.258	-55.0633
1115.234	-70.4887
1116.211	-91.3146
1117.188	-51.6497
1118.164	-56.9126
1119.141	-70.4101
1120.117	-61.5493
1121.094	-60.287
1122.07	-61.6869
1123.047	-53.1477
1124.023	-71.0192
1125	-57.8851
1125.977	-67.6596
1126.953	-65.8471
1127.93	-58.5826
1128.906	-60.6824
1129.883	-63.5803
1130.859	-52.3447
1131.836	-60.7119
1132.813	-66.1688
1133.789	-54.9012
1134.766	-72.8292
1135.742	-52.1212
1136.719	-64.5455
1137.695	-57.5904
1138.672	-51.3206
1139.648	-57.1803
1140.625	-55.584
1141.602	-59.2875
1142.578	-58.2339
1143.555	-52.6639
1144.531	-58.1528
1145.508	-54.9479
1146.484	-57.7722
1147.461	-60.1274
1148.438	-61.7409
1149.414	-56.5221
1150.391	-55.8419
1151.367	-78.269
1152.344	-57.6125
1153.32	-57.6838
1154.297	-64.042
1155.273	-52.0844
1156.25	-63.4526
1157.227	-64.4497
1158.203	-61.4756
1159.18	-59.6681
1160.156	-56.3281
1161.133	-56.0678
1162.109	-55.1665
1163.086	-56.1537
1164.063	-57.0158
1165.039	-69.9534
1166.016	-66.2744
1166.992	-57.6641
1167.969	-61.7311
1168.945	-52.4331
1169.922	-63.9708
1170.898	-60.1937
1171.875	-48.1991
1172.852	-51.63
1173.828	-67.6939
1174.805	-55.9867
1175.781	-60.9869
1176.758	-55.5889
1177.734	-62.539
1178.711	-66.466
1179.688	-66.4881
1180.664	-53.5579
1181.641	-56.8881
1182.617	-50.9522
1183.594	-52.5854
1184.57	-55.9327
1185.547	-58.6489
1186.523	-70.0295
1187.5	-63.0769
1188.477	-53.0814
1189.453	-61.6967
1190.43	-91.0224
1191.406	-58.8503
1192.383	-59.0198
1193.359	-57.4701
1194.336	-62.2812
1195.313	-51.1216
1196.289	-65.1988
1197.266	-60.2133
1198.242	-57.7206
1199.219	-61.2816
1200.195	-58.0816
1201.172	-49.2011
1202.148	-71.3753
1203.125	-56.2397
1204.102	-59.1426
1205.078	-67.0701
1206.055	-55.1935
1207.031	-55.3973
1208.008	-51.9984
1208.984	-61.262
1209.961	-64.6757
1210.938	-67.1144
1211.914	-57.3129
1212.891	-57.5855
1213.867	-53.1428
1214.844	-62.4261
1215.82	-58.9927
1216.797	-55.0314
1217.773	-53.6242
1218.75	-59.091
1219.727	-52.6639
1220.703	-59.8351
1221.68	-56.861
1222.656	-64.3466
1223.633	-57.1754
1224.609	-57.0305
1225.586	-55.0854
1226.563	-53.7273
1227.539	-54.0245
1228.516	-53.0151
1229.492	-53.5898
1230.469	-51.2272
1231.445	-61.0336
1232.422	-51.549
1233.398	-59.6583
1234.375	-73.5782
1235.352	-51.3157
1236.328	-66.2081
1237.305	-53.7838
1238.281	-57.9907
1239.258	-49.6407
1240.234	-62.5047
1241.211	-70
1242.188	-64.656
1243.164	-59.8769
1244.141	-63.5779
1245.117	-55.5963
