LECROYWS24Xs-A	49590	Waveform
Segments	1	SegmentSize	1912
Segment	TrigTime	TimeSinceSegment1
#1	03-Jan-2003 01:54:20	0                 
Time	Ampl
280.2734	-49.6432
281.25	-61.6647
282.2266	-52.3275
283.2031	-55.5717
284.1797	-50.0018
285.1563	-56.1022
286.1328	-62.291
287.1094	-54.3904
288.0859	-58.7644
289.0625	-51.6595
290.0391	-55.6429
291.0156	-65.0981
291.9922	-54.8963
292.9688	-55.0191
293.9453	-57.5119
294.9219	-50.3677
295.8984	-61.3136
296.875	-68.8457
297.8516	-49.346
298.8281	-54.7932
299.8047	-56.6105
300.7813	-58.2609
301.7578	-59.0075
302.7344	-52.7597
303.7109	-59.037
304.6875	-55.918
305.6641	-60.9304
306.6406	-47.8946
307.6172	-45.925
308.5938	-34.8318
309.5703	-44.201
310.5469	-50.1098
311.5234	-51.3304
312.5	-55.1075
313.4766	-51.5367
314.4531	-56.4509
315.4297	-64.3613
316.4063	-51.3893
317.3828	-58.8601
318.3594	-53.0716
319.3359	-59.2187
320.3125	-64.2827
321.2891	-71.3655
322.2656	-56.1464
323.2422	-49.6015
324.2188	-56.5344
325.1953	-52.0426
326.1719	-56.6867
327.1484	-71.3041
328.125	-51.7798
329.1016	-58.0841
330.0781	-65.9969
331.0547	-55.2696
332.0313	-67.2003
333.0078	-56.0162
333.9844	-66.3751
334.9609	-59.0443
335.9375	-56.8905
336.9141	-53.6954
337.8906	-60.5522
338.8672	-57.3301
339.8438	-49.5572
340.8203	-62.0012
341.7969	-57.4013
342.7734	-68.9563
343.75	-61.5812
344.7266	-52.0745
345.7031	-54.8325
346.6797	-59.7442
347.6563	-54.1203
348.6328	-55.6036
349.6094	-54.3241
350.5859	-57.7427
351.5625	-55.1714
352.5391	-50.0312
353.5156	-55.1935
354.4922	-55.4882
355.4688	-51.6865
356.4453	-56.1366
357.4219	-51.1855
358.3984	-47.8062
359.375	-50.7312
360.3516	-63.2242
361.3281	-47.6466
362.3047	-46.9147
