LECROYWS24Xs-A	49590	Waveform
Segments	1	SegmentSize	1923
Segment	TrigTime	TimeSinceSegment1
#1	03-Jan-2003 01:40:20	0                 
Time	Ampl
559.5703	-55.304
560.5469	-53.2091
561.5234	-59.2825
562.5	-51.0553
563.4766	-52.7057
564.4531	-52.0721
565.4297	-54.6409
566.4063	-55.1984
567.3828	-52.8604
568.3594	-54.2062
569.3359	-56.8463
570.3125	-54.8251
571.2891	-59.2899
572.2656	-65.2896
573.2422	-51.9591
574.2188	-60.4933
575.1953	-52.6296
576.1719	-63.5042
577.1484	-65.3486
578.125	-35.6938
579.1016	-44.6504
580.0781	-49.9281
581.0547	-45.4559
582.0313	-42.138
583.0078	-37.0322
583.9844	-31.1283
584.9609	-30.7968
585.9375	-40.414
586.9141	-39.832
587.8906	-41.2637
588.8672	-51.5588
589.8438	-52.4085
590.8203	-51.7282
591.7969	-50.962
592.7734	-50.1098
593.75	-52.5608
594.7266	-49.1103
595.7031	-53.9189
596.6797	-60.7782
597.6563	-52.2047
598.6328	-60.2674
599.6094	-59.3759
600.5859	-61.0901
601.5625	-49.7071
602.5391	-53.7322
603.5156	-57.7624
604.4922	-59.2752
605.4688	-59.3145
606.4453	-60.5842
607.4219	-50.461
608.3984	-57.0796
609.375	-56.2397
610.3516	-54.8963
611.3281	-60.3926
612.3047	-59.3169
613.2813	-58.3886
614.2578	-52.023
615.2344	-53.4965
616.2109	-58.9903
617.1875	-43.5133
618.1641	-47.3666
619.1406	-50.2105
620.1172	-51.3402
621.0938	-61.6598
622.0703	-53.6168
623.0469	-54.1276
624.0234	-52.7376
625	-68.5191
625.9766	-59.5183
626.9531	-77.1761
627.9297	-54.9676
628.9063	-58.5875
629.8828	-49.626
630.8594	-58.8945
631.8359	-62.2419
632.8125	-49.6457
633.7891	-50.0288
634.7656	-67.1463
635.7422	-49.1938
636.7188	-54.4125
637.6953	-60.093
638.6719	-63.9536
639.6484	-62.0994
640.625	-60.2919
641.6016	-49.987
642.5781	-51.2076
643.5547	-53.8624
644.5313	-51.4237
645.5078	-49.8397
646.4844	-49.5008
647.4609	-55.4808
648.4375	-57.8311
649.4141	-71.6356
650.3906	-51.689
651.3672	-51.6742
652.3438	-52.7401
653.3203	-53.1723
654.2969	-46.7256
655.2734	-50.6796
656.25	-41.6714
657.2266	-30.3572
658.2031	-43.1548
659.1797	-44.9721
660.1563	-47.4034
661.1328	-36.1236
662.1094	-41.8556
663.0859	-42.2338
664.0625	-46.4309
665.0391	-47.7104
666.0156	-51.9124
666.9922	-55.363
667.9688	-56.7456
668.9453	-46.7354
669.9219	-54.2038
670.8984	-52.1212
671.875	-51.7405
672.8516	-60.1249
673.8281	-61.1171
674.8047	-49.7144
675.7813	-51.797
676.7578	-48.5552
677.7344	-59.366
678.7109	-51.7086
679.6875	-51.8854
680.6641	-43.6656
681.6406	-59.6632
682.6172	-68.61
683.5938	-60.2993
684.5703	-55.5496
685.5469	-60.6529
686.5234	-61.8072
687.5	-52.2366
688.4766	-54.7834
689.4531	-63.0229
690.4297	-59.0345
691.4063	-56.1316
692.3828	-59.0615
693.3594	-57.8606
694.3359	-58.1897
695.3125	-50.9375
696.2891	-55.9524
697.2656	-53.3933
698.2422	-57.0452
699.2188	-63.5852
700.1953	-56.8856
701.1719	-52.8776
702.1484	-57.7574
703.125	-55.4268
704.1016	-51.2813
705.0781	-61.0483
706.0547	-62.6397
707.0313	-56.4386
708.0078	-54.4887
708.9844	-58.7054
709.9609	-51.9124
710.9375	-67.942
711.9141	-53.9361
712.8906	-57.3645
713.8672	-54.0884
714.8438	-72.6475
715.8203	-61.1392
716.7969	-52.7843
717.7734	-60.3263
718.75	-54.5451
719.7266	-73.1214
720.7031	-65.4247
721.6797	-53.1085
722.6563	-55.1616
723.6328	-59.2506
724.6094	-53.9042
725.5859	-56.4902
726.5625	-56.031
727.5391	-52.1408
728.5156	-51.7405
729.4922	-35.8141
730.4688	-38.9012
731.4453	-41.4455
732.4219	-42.9706
733.3984	-45.6229
734.375	-42.5089
735.3516	-38.4739
736.3281	-31.2486
737.3047	-25.4208
738.2813	-36.2783
739.2578	-43.2039
740.2344	-48.4472
741.2109	-48.5651
742.1875	-47.4747
743.1641	-44.7339
744.1406	-46.3867
745.1172	-33.8691
746.0938	-45.338
747.0703	-52.9734
748.0469	-55.7117
749.0234	-49.5965
750	-58.3247
750.9766	-56.2765
751.9531	-62.3941
752.9297	-54.9946
753.9063	-55.9917
754.8828	-60.5056
755.8594	-80.5161
756.8359	-55.7387
757.8125	-58.2339
758.7891	-61.0508
759.7656	-53.7617
760.7422	-49.5867
761.7188	-63.2537
762.6953	-59.4225
763.6719	-49.7906
764.6484	-60.3165
765.625	-55.8861
766.6016	-50.1909
767.5781	-55.0044
768.5547	-47.6171
769.5313	-46.1632
770.5078	-49.6874
771.4844	-46.34
772.4609	-44.3213
773.4375	-47.8332
774.4141	-52.9218
775.3906	-51.4311
776.3672	-47.1038
777.3438	-48.1967
778.3203	-46.173
779.2969	-43.641
780.2734	-36.7916
781.25	-29.3846
782.2266	-39.2008
783.2031	-44.7634
784.1797	-46.3695
785.1563	-48.9654
786.1328	-53.9459
787.1094	-54.7883
788.0859	-53.5382
789.0625	-52.1114
790.0391	-55.1935
791.0156	-56.3674
791.9922	-56.2815
792.9688	-54.1817
793.9453	-61.0753
794.9219	-61.5911
795.8984	-60.8519
796.875	-49.545
797.8516	-65.3216
798.8281	-53.8526
799.8047	-61.9717
800.7813	-63.3176
801.7578	-66.7018
802.7344	-54.0785
803.7109	-51.8584
804.6875	-51.5342
805.6641	-59.6215
806.6406	-60.4147
807.6172	-58.2044
808.5938	-54.3904
809.5703	-54.5083
810.5469	-75.6977
811.5234	-56.6547
812.5	-53.2141
813.4766	-59.6976
814.4531	-54.3634
815.4297	-49.5401
816.4063	-55.5373
817.3828	-53.6856
818.3594	-56.7898
819.3359	-48.8131
820.3125	-61.9619
821.2891	-56.9593
822.2656	-60.7585
823.2422	-64.101
824.2188	-52.1089
825.1953	-48.3047
826.1719	-53.8747
827.1484	-46.5856
828.125	-41.7967
829.1016	-46.0773
830.0781	-47.9806
831.0547	-54.2382
832.0313	-51.8363
833.0078	-46.6274
833.9844	-58.5998
834.9609	-51.9517
835.9375	-59.565
836.9141	-56.667
837.8906	-60.8469
838.8672	-63.6466
839.8438	-55.4587
840.8203	-57.2
841.7969	-60.901
842.7734	-50.4979
843.75	-60.3926
844.7266	-58.2388
845.7031	-61.8195
846.6797	-55.0019
847.6563	-57.4357
848.6328	-79.0205
849.6094	-61.0385
850.5859	-57.3277
851.5625	-53.3442
852.5391	-67.8732
853.5156	-55.3973
854.4922	-57.9515
855.4688	-54.4887
856.4453	-56.8144
857.4219	-56.1046
858.3984	-57.7304
859.375	-55.6085
860.3516	-54.69
861.3281	-53.3835
862.3047	-62.8166
863.2813	-62.7257
864.2578	-54.8767
865.2344	-54.4862
866.2109	-51.9321
867.1875	-54.7023
868.1641	-65.0293
869.1406	-63.072
870.1172	-55.8296
871.0938	-68.4111
872.0703	-62.3549
873.0469	-54.4837
874.0234	-55.2942
875	-51.0553
875.9766	-45.2619
876.9531	-51.0602
877.9297	-62.9983
878.9063	-60.5105
879.8828	-61.9447
880.8594	-57.2073
881.8359	-52.5854
882.8125	-50.2326
883.7891	-48.6658
884.7656	-60.7512
885.7422	-61.7482
886.7188	-69.6316
887.6953	-62.377
888.6719	-57.9858
889.6484	-53.6316
890.625	-58.1406
891.6016	-57.5954
892.5781	-53.3123
893.5547	-52.3299
894.5313	-62.5415
895.5078	-54.2455
896.4844	-65.1374
897.4609	-59.005
898.4375	-53.9975
899.4141	-58.2781
900.3906	-62.7331
901.3672	-73.1165
902.3438	-54.7613
903.3203	-59.0099
904.2969	-57.6273
905.2734	-56.419
906.25	-55.2893
907.2266	-64.7813
908.2031	-56.2815
909.1797	-57.2442
910.1563	-55.5275
911.1328	-54.0884
912.1094	-42.4352
913.0859	-43.5747
914.0625	-52.6173
915.0391	-51.7774
916.0156	-57.6273
916.9922	-62.4997
917.9688	-57.4726
918.9453	-59.0836
919.9219	-68.2539
920.8984	-59.2948
921.875	-54.6041
922.8516	-59.6927
923.8281	-51.323
924.8047	-53.86
925.7813	-64.5087
926.7578	-66.4316
927.7344	-53.3098
928.7109	-59.6902
929.6875	-58.5458
930.6641	-48.877
931.6406	-63.8259
932.6172	-49.9084
933.5938	-58.3591
934.5703	-57.922
935.5469	-55.7436
936.5234	-55.7854
937.5	-60.3779
938.4766	-56.866
939.4531	-57.4112
940.4297	-57.227
941.4063	-61.2865
942.3828	-59.9014
943.3594	-61.9005
944.3359	-61.9152
945.3125	-53.0593
946.2891	-52.7008
947.2656	-58.2486
948.2422	-50.9497
949.2188	-57.6248
950.1953	-60.7855
951.1719	-59.5159
952.1484	-63.9782
953.125	-55.5496
954.1016	-49.6727
955.0781	-55.1935
956.0547	-62.6938
957.0313	-66.2425
958.0078	-58.8356
958.9844	-64.1305
959.9609	-53.106
960.9375	-59.9334
961.9141	-50.0312
962.8906	-61.6598
963.8672	-56.0727
964.8438	-64.3957
965.8203	-58.7815
966.7969	-73.1927
967.7734	-53.4375
968.75	-58.8528
969.7266	-53.2607
970.7031	-61.4928
971.6797	-58.2388
972.6563	-57.7697
973.6328	-62.5415
974.6094	-53.2362
975.5859	-56.9544
976.5625	-29.2054
977.5391	-37.7027
978.5156	-46.7993
979.4922	-45.3675
980.4688	-45.4559
981.4453	-45.2742
982.4219	-40.6277
983.3984	-28.5791
984.375	-40.0505
985.3516	-39.0412
986.3281	-32.98
987.3047	-38.0932
988.2813	-43.5821
989.2578	-46.5291
990.2344	-49.5548
991.2109	-49.5425
992.1875	-50.849
993.1641	-50.0091
994.1406	-47.9707
995.1172	-45.0998
996.0938	-55.1493
997.0703	-46.7796
998.0469	-56.7604
999.0234	-51.075
1000	-49.5867
1000.977	-51.964
1001.953	-52.8727
1002.93	-54.9749
1003.906	-63.2267
1004.883	-63.8259
1005.859	-56.225
1006.836	-53.4204
1007.813	-49.3583
1008.789	-54.862
1009.766	-55.4612
1010.742	-63.2512
1011.719	-52.524
1012.695	-61.1588
1013.672	-53.1723
1014.648	-54.9209
1015.625	-63.3544
1016.602	-62.9001
1017.578	-58.4475
1018.555	-61.9963
1019.531	-67.5982
1020.508	-68.0476
1021.484	-49.1275
1022.461	-58.3321
1023.438	-61.0827
1024.414	-60.3705
1025.391	-49.626
1026.367	-54.5648
1027.344	-57.3768
1028.32	-51.7479
1029.297	-67.4754
1030.273	-54.6507
1031.25	-49.1741
1032.227	-50.5887
1033.203	-49.7758
1034.18	-72.7457
1035.156	-56.0702
1036.133	-64.5553
1037.109	-60.9943
1038.086	-59.199
1039.063	-61.6918
1040.039	-57.8999
1041.016	-57.8508
1041.992	-53.8894
1042.969	-62.9394
1043.945	-59.7246
1044.922	-55.7412
1045.898	-54.2013
1046.875	-53.0765
1047.852	-57.6936
1048.828	-56.0113
1049.805	-60.1961
1050.781	-59.2383
1051.758	-66.7902
1052.734	-71.1887
1053.711	-69.1257
1054.688	-59.5822
1055.664	-55.2279
1056.641	-52.131
1057.617	-53.6979
1058.594	-56.5295
1059.57	-50.5715
1060.547	-53.192
1061.523	-53.7249
1062.5	-65.2454
1063.477	-51.7405
1064.453	-58.9977
1065.43	-49.9969
1066.406	-69.0103
1067.383	-62.3549
1068.359	-54.3659
1069.336	-58.7815
1070.313	-59.9383
1071.289	-55.3335
1072.266	-68.47
1073.242	-54.361
1074.219	-54.194
1075.195	-62.2492
1076.172	-60.9599
1077.148	-58.4991
1078.125	-61.9079
1079.102	-57.836
1080.078	-59.398
1081.055	-47.6515
1082.031	-57.9367
1083.008	-60.707
1083.984	-61.6869
1084.961	-60.6652
1085.938	-59.4397
1086.914	-55.3335
1087.891	-64.2999
1088.867	-56.8463
1089.844	-62.8264
1090.82	-56.9077
1091.797	-53.4621
1092.773	-52.2415
1093.75	-60.6603
1094.727	-52.0622
1095.703	-66.7386
1096.68	-69.9091
1097.656	-54.7318
1098.633	-61.6132
1099.609	-71.1837
1100.586	-66.9105
1101.563	-68.9366
1102.539	-53.3737
1103.516	-52.2931
1104.492	-62.2763
1105.469	-57.561
1106.445	-51.7405
1107.422	-67.6645
1108.398	-57.0894
1109.375	-54.8055
1110.352	-58.5261
1111.328	-53.6905
1112.305	-46.2443
1113.281	-55.9401
1114.258	-61.0164
1115.234	-56.2692
1116.211	-65.0932
1117.188	-66.213
1118.164	-51.9616
1119.141	-71.4686
1120.117	-59.5576
1121.094	-52.0131
1122.07	-52.5338
1123.047	-53.1821
1124.023	-54.4371
1125	-56.893
1125.977	-52.1531
1126.953	-52.2489
1127.93	-53.2705
1128.906	-63.4968
1129.883	-55.7092
1130.859	-51.8658
1131.836	-51.5391
1132.813	-60.8199
1133.789	-66.0608
1134.766	-54.7195
1135.742	-57.0182
1136.719	-49.7537
1137.695	-61.5788
1138.672	-54.7244
1139.648	-62.539
1140.625	-60.4147
1141.602	-55.7387
1142.578	-64.7911
1143.555	-65.4247
1144.531	-53.4744
1145.508	-56.1685
1146.484	-69.1159
1147.461	-72.9274
1148.438	-51.4949
1149.414	-51.4999
1150.391	-53.2607
1151.367	-61.9128
1152.344	-59.4618
1153.32	-61.6549
1154.297	-55.5692
1155.273	-57.033
1156.25	-68.6468
1157.227	-57.9318
1158.203	-66.6846
1159.18	-57.421
1160.156	-59.4397
1161.133	-58.2805
1162.109	-62.5611
1163.086	-64.6953
1164.063	-53.7396
1165.039	-66.6453
1166.016	-56.8095
1166.992	-51.2444
1167.969	-51.2592
1168.945	-50.682
1169.922	-51.5956
1170.898	-48.9212
1171.875	-40.1807
1172.852	-35.3205
1173.828	-48.5331
1174.805	-49.1029
1175.781	-57.5536
1176.758	-54.803
1177.734	-54.6851
1178.711	-57.7353
1179.688	-52.6541
1180.664	-57.7501
1181.641	-66.0534
1182.617	-50.4782
1183.594	-54.194
1184.57	-53.9827
1185.547	-56.2594
1186.523	-59.8891
1187.5	-56.4264
1188.477	-56.1292
1189.453	-53.2067
1190.43	-55.5324
1191.406	-55.1591
1192.383	-54.4346
1193.359	-53.553
1194.336	-51.9714
1195.313	-60.5547
1196.289	-55.557
1197.266	-58.8675
1198.242	-58.2118
1199.219	-51.3058
1200.195	-55.8099
1201.172	-56.2029
1202.148	-62.4727
1203.125	-60.0561
1204.102	-61.4928
1205.078	-61.1392
1206.055	-52.8923
1207.031	-53.1576
1208.008	-61.9005
1208.984	-64.2582
1209.961	-55.5152
1210.938	-53.8035
1211.914	-50.1
1212.891	-58.1528
1213.867	-72.1882
1214.844	-67.134
1215.82	-55.8689
1216.797	-54.5304
1217.773	-54.0834
1218.75	-57.3768
1219.727	-52.0009
1220.703	-56.1169
1221.68	-57.3375
1222.656	-52.1089
1223.633	-51.8068
1224.609	-49.4639
1225.586	-47.8897
1226.563	-47.6392
1227.539	-45.5345
1228.516	-40.0702
1229.492	-32.8794
1230.469	-40.6056
1231.445	-49.5032
1232.422	-49.6506
1233.398	-46.0724
1234.375	-55.25
1235.352	-62.7846
1236.328	-51.7037
1237.305	-59.7123
1238.281	-57.6715
1239.258	-65.1619
1240.234	-60.5989
1241.211	-54.6065
1242.188	-54.1178
1243.164	-58.8036
1244.141	-61.9545
1245.117	-53.1797
