LECROYWS24Xs-A	49590	Waveform
Segments	1	SegmentSize	10002
Segment	TrigTime	TimeSinceSegment1
#1	03-Jan-2003 02:05:39	0                 
Time	Ampl
-0.4939005	-0.00880197
-0.4938005	-0.00240221
-0.4937005	-0.00880197
-0.4936005	-0.0216015
-0.4935005	-0.0280012
-0.4934005	-0.0280012
-0.4933005	-0.034401
-0.4932005	-0.0216015
-0.4931005	-0.034401
-0.4930005	-0.0408007
-0.4929005	-0.0280012
-0.4928005	-0.0408007
-0.4927005	-0.0408007
-0.4926005	-0.0216015
-0.4925005	-0.0280012
-0.4924005	-0.0408007
-0.4923005	-0.0216015
-0.4922005	-0.0216015
-0.4921005	-0.034401
-0.4920005	-0.0152017
-0.4919005	-0.0216015
-0.4918005	-0.034401
-0.4917005	-0.0216015
-0.4916005	-0.0216015
-0.4915005	-0.0280012
-0.4914005	-0.0216015
-0.4913005	-0.0280012
-0.4912005	-0.034401
-0.4911005	-0.0152017
-0.4910005	-0.00880197
-0.4909005	-0.0216015
-0.4908005	-0.00880197
-0.4907005	-0.00240221
-0.4906005	-0.00880197
-0.4905005	0.0167971
-0.4904005	0.0103973
-0.4903005	0.00399754
-0.4902005	0.0167971
-0.4901005	-0.0536002
-0.4900005	0.0103973
-0.4899005	0.0231968
-0.4898005	0.0167971
-0.4897005	-0.00240221
-0.4896005	0.0103973
-0.4895005	0.0103973
-0.4894005	0.00399754
-0.4893005	0.0167971
-0.4892005	0.0295966
-0.4891005	0.0231968
-0.4890005	0.0359963
-0.4889005	0.0359963
-0.4888005	0.0295966
-0.4887005	0.0359963
-0.4886005	0.0359963
-0.4885005	0.0167971
-0.4884005	0.0231968
-0.4883005	0.0103973
-0.4882005	-0.00240221
-0.4881005	-0.00880197
-0.4880005	-0.00880197
-0.4879005	-0.034401
-0.4878005	-0.0216015
-0.4877005	-0.034401
-0.4876005	-0.0472005
-0.4875005	-0.0280012
-0.4874005	-0.0472005
-0.4873005	-0.0472005
-0.4872005	-0.0280012
-0.4871005	-0.034401
-0.4870005	-0.0408007
-0.4869005	-0.0216015
-0.4868005	-0.0152017
-0.4867005	-0.0280012
-0.4866005	-0.00880197
-0.4865005	-0.00880197
-0.4864005	-0.00880197
-0.4863005	0.0103973
-0.4862005	0.00399754
-0.4861005	-0.00240221
-0.4860005	0.0103973
-0.4859005	0.00399754
-0.4858005	-0.00880197
-0.4857005	-0.00240221
-0.4856005	-0.00880197
-0.4855005	-0.00880197
-0.4854005	-0.00240221
-0.4853005	-0.00240221
-0.4852005	-0.0152017
-0.4851005	0.0103973
-0.4850005	-0.00240221
-0.4849005	0.0103973
-0.4848005	0.0167971
-0.4847005	0.0103973
-0.4846005	0.0103973
-0.4845005	0.0167971
-0.4844005	0.0231968
-0.4843005	0.0103973
-0.4842005	0.0103973
-0.4841005	0.00399754
-0.4840005	-0.00240221
-0.4839005	-0.00240221
-0.4838005	0.00399754
-0.4837005	-0.0152017
-0.4836005	-0.00240221
-0.4835005	-0.00240221
-0.4834005	-0.00880197
-0.4833005	0.0103973
-0.4832005	0.00399754
-0.4831005	0.00399754
-0.4830005	0.00399754
-0.4829005	0.00399754
-0.4828005	0.00399754
-0.4827005	-0.00240221
-0.4826005	0.00399754
-0.4825005	-0.00880197
-0.4824005	-0.0152017
-0.4823005	-0.0216015
-0.4822005	-0.0216015
-0.4821005	-0.0152017
-0.4820005	-0.0280012
-0.4819005	-0.034401
-0.4818005	-0.0216015
-0.4817005	-0.0216015
-0.4816005	-0.034401
-0.4815005	-0.0216015
-0.4814005	-0.0152017
-0.4813005	-0.0216015
-0.4812005	-0.00240221
-0.4811005	0.00399754
-0.4810005	-0.00880197
-0.4809005	0.0167971
-0.4808005	0.0103973
-0.4807005	-0.00240221
-0.4806005	0.0167971
-0.4805005	0.0167971
-0.4804005	-0.00240221
-0.4803005	0.0167971
-0.4802005	0.0103973
-0.4801005	-0.00240221
-0.4800005	0.00399754
-0.4799005	0.00399754
-0.4798005	-0.00240221
-0.4797005	0.0231968
-0.4796005	0.0103973
-0.4795005	0.0103973
-0.4794005	0.0231968
-0.4793005	0.0295966
-0.4792005	0.0231968
-0.4791005	0.0359963
-0.4790005	0.0295966
-0.4789005	0.0103973
-0.4788005	0.0295966
-0.4787005	0.0167971
-0.4786005	0.0103973
-0.4785005	0.0103973
-0.4784005	0.0167971
-0.4783005	0.00399754
-0.4782005	0.0231968
-0.4781005	0.0103973
-0.4780005	0.00399754
-0.4779005	0.0103973
-0.4778005	0.00399754
-0.4777005	-0.00880197
-0.4776005	-0.00880197
-0.4775005	-0.00240221
-0.4774005	-0.0216015
-0.4773005	-0.00880197
-0.4772005	-0.0280012
-0.4771005	-0.034401
-0.4770005	-0.0152017
-0.4769005	-0.0280012
-0.4768005	-0.0472005
-0.4767005	-0.0216015
-0.4766005	-0.034401
-0.4765005	-0.0408007
-0.4764005	-0.00880197
-0.4763005	-0.0280012
-0.4762005	-0.034401
-0.4761005	-0.0152017
-0.4760005	-0.0216015
-0.4759005	-0.0408007
-0.4758005	-0.0152017
-0.4757005	-0.0216015
-0.4756005	-0.0280012
-0.4755005	-0.0152017
-0.4754005	-0.0216015
-0.4753005	-0.034401
-0.4752005	-0.0152017
-0.4751005	-0.0280012
-0.4750005	-0.0280012
-0.4749005	-0.0152017
-0.4748005	-0.0280012
-0.4747005	-0.0216015
-0.4746005	-0.00240221
-0.4745005	-0.0152017
-0.4744005	-0.00240221
-0.4743005	0.00399754
-0.4742005	0.00399754
-0.4741005	-0.00240221
-0.4740005	0.0231968
-0.4739005	0.0231968
-0.4738005	-0.00240221
-0.4737005	0.0103973
-0.4736005	0.00399754
-0.4735005	-0.00880197
-0.4734005	0.0103973
-0.4733005	0.0103973
-0.4732005	0.00399754
-0.4731005	0.0231968
-0.4730005	0.0295966
-0.4729005	0.0167971
-0.4728005	0.0423961
-0.4727005	0.0423961
-0.4726005	0.0231968
-0.4725005	0.0423961
-0.4724005	0.0423961
-0.4723005	0.0295966
-0.4722005	0.0295966
-0.4721005	0.0167971
-0.4720005	-0.00240221
-0.4719005	0.0103973
-0.4718005	-0.00880197
-0.4717005	-0.0280012
-0.4716005	-0.0152017
-0.4715005	-0.034401
-0.4714005	-0.0408007
-0.4713005	-0.0216015
-0.4712005	-0.0408007
-0.4711005	-0.0408007
-0.4710005	-0.0280012
-0.4709005	-0.034401
-0.4708005	-0.034401
-0.4707005	-0.0216015
-0.4706005	-0.0280012
-0.4705005	-0.0216015
-0.4704005	-0.00240221
-0.4703005	-0.00880197
-0.4702005	-0.0216015
-0.4701005	0.0103973
-0.4700005	0.00399754
-0.4699005	-0.00240221
-0.4698005	0.00399754
-0.4697005	-0.00240221
-0.4696005	-0.00880197
-0.4695005	-0.00240221
-0.4694005	-0.00240221
-0.4693005	-0.00880197
-0.4692005	0.0103973
-0.4691005	-0.00880197
-0.4690005	-0.00240221
-0.4689005	0.0167971
-0.4688005	0.00399754
-0.4687005	0.0103973
-0.4686005	0.0167971
-0.4685005	0.0103973
-0.4684005	0.0103973
-0.4683005	0.0295966
-0.4682005	0.0167971
-0.4681005	-0.00240221
-0.4680005	0.0103973
-0.4679005	0.0103973
-0.4678005	-0.0216015
-0.4677005	-0.00240221
-0.4676005	0.00399754
-0.4675005	-0.0152017
-0.4674005	-0.00240221
-0.4673005	-0.00240221
-0.4672005	-0.00880197
-0.4671005	0.0167971
-0.4670005	0.0103973
-0.4669005	-0.00240221
-0.4668005	0.0103973
-0.4667005	0.0103973
-0.4666005	-0.00240221
-0.4665005	-0.00240221
-0.4664005	-0.00880197
-0.4663005	-0.00880197
-0.4662005	-0.0152017
-0.4661005	-0.0152017
-0.4660005	-0.0280012
-0.4659005	-0.0152017
-0.4658005	-0.0216015
-0.4657005	-0.0408007
-0.4656005	-0.0216015
-0.4655005	-0.0280012
-0.4654005	-0.034401
-0.4653005	-0.0216015
-0.4652005	-0.0216015
-0.4651005	-0.0216015
-0.4650005	-0.0152017
-0.4649005	-0.00880197
-0.4648005	-0.00880197
-0.4647005	0.0103973
-0.4646005	0.0103973
-0.4645005	0.00399754
-0.4644005	0.0103973
-0.4643005	0.0167971
-0.4642005	-0.00880197
-0.4641005	0.00399754
-0.4640005	0.00399754
-0.4639005	-0.00880197
-0.4638005	-0.00240221
-0.4637005	0.0103973
-0.4636005	-0.00240221
-0.4635005	0.0167971
-0.4634005	0.0167971
-0.4633005	0.0167971
-0.4632005	0.0295966
-0.4631005	0.0231968
-0.4630005	0.0103973
-0.4629005	0.0295966
-0.4628005	0.0295966
-0.4627005	0.0167971
-0.4626005	0.0231968
-0.4625005	0.0231968
-0.4624005	0.00399754
-0.4623005	0.0231968
-0.4622005	0.0295966
-0.4621005	0.0103973
-0.4620005	0.0167971
-0.4619005	0.0103973
-0.4618005	0.00399754
-0.4617005	0.0167971
-0.4616005	0.0103973
-0.4615005	-0.00880197
-0.4614005	-0.00240221
-0.4613005	0.00399754
-0.4612005	-0.0280012
-0.4611005	-0.00240221
-0.4610005	-0.0216015
-0.4609005	-0.034401
-0.4608005	-0.0152017
-0.4607005	-0.0280012
-0.4606005	-0.034401
-0.4605005	-0.0216015
-0.4604005	-0.0280012
-0.4603005	-0.034401
-0.4602005	-0.0216015
-0.4601005	-0.034401
-0.4600005	-0.0408007
-0.4599005	-0.00880197
-0.4598005	-0.0280012
-0.4597005	-0.034401
-0.4596005	-0.00880197
-0.4595005	-0.0216015
-0.4594005	-0.0408007
-0.4593005	-0.0152017
-0.4592005	-0.0216015
-0.4591005	-0.0408007
-0.4590005	-0.0216015
-0.4589005	-0.034401
-0.4588005	-0.034401
-0.4587005	-0.0280012
-0.4586005	-0.0152017
-0.4585005	-0.0216015
-0.4584005	-0.00240221
-0.4583005	0.00399754
-0.4582005	-0.00240221
-0.4581005	-0.00240221
-0.4580005	0.0103973
-0.4579005	0.00399754
-0.4578005	0.0103973
-0.4577005	0.00399754
-0.4576005	-0.00880197
-0.4575005	0.00399754
-0.4574005	0.00399754
-0.4573005	-0.00880197
-0.4572005	0.0103973
-0.4571005	0.0103973
-0.4570005	-0.00240221
-0.4569005	0.0359963
-0.4568005	0.0231968
-0.4567005	0.0167971
-0.4566005	0.0359963
-0.4565005	0.0359963
-0.4564005	0.0167971
-0.4563005	0.0359963
-0.4562005	0.0359963
-0.4561005	0.0167971
-0.4560005	0.0231968
-0.4559005	0.0103973
-0.4558005	-0.00880197
-0.4557005	-0.00240221
-0.4556005	-0.00240221
-0.4555005	-0.0216015
-0.4554005	-0.0152017
-0.4553005	-0.0280012
-0.4552005	-0.0408007
-0.4551005	-0.0280012
-0.4550005	-0.034401
-0.4549005	-0.0408007
-0.4548005	-0.0280012
-0.4547005	-0.0408007
-0.4546005	-0.034401
-0.4545005	-0.0152017
-0.4544005	-0.0280012
-0.4543005	-0.0216015
-0.4542005	-0.00880197
-0.4541005	-0.00240221
-0.4540005	-0.0152017
-0.4539005	-0.00240221
-0.4538005	0.00399754
-0.4537005	-0.00880197
-0.4536005	-0.00240221
-0.4535005	-0.00240221
-0.4534005	-0.0152017
-0.4533005	-0.00240221
-0.4532005	-0.00240221
-0.4531005	-0.0152017
-0.4530005	0.00399754
-0.4529005	0.00399754
-0.4528005	-0.0152017
-0.4527005	0.0167971
-0.4526005	0.00399754
-0.4525005	0.0103973
-0.4524005	0.0295966
-0.4523005	0.0103973
-0.4522005	0.0103973
-0.4521005	0.0295966
-0.4520005	0.0295966
-0.4519005	0.0103973
-0.4518005	0.0103973
-0.4517005	0.00399754
-0.4516005	-0.0152017
-0.4515005	0.00399754
-0.4514005	-0.00240221
-0.4513005	-0.0216015
-0.4512005	0.0167971
-0.4511005	0.00399754
-0.4510005	-0.00880197
-0.4509005	0.0103973
-0.4508005	0.00399754
-0.4507005	0.00399754
-0.4506005	0.0103973
-0.4505005	0.00399754
-0.4504005	-0.00240221
-0.4503005	0.0103973
-0.4502005	0.0103973
-0.4501005	-0.00880197
-0.4500005	0.00399754
-0.4499005	-0.0152017
-0.4498005	-0.0280012
-0.4497005	-0.0152017
-0.4496005	-0.0280012
-0.4495005	-0.034401
-0.4494005	-0.0280012
-0.4493005	-0.0280012
-0.4492005	-0.0408007
-0.4491005	-0.0152017
-0.4490005	-0.0216015
-0.4489005	-0.0216015
-0.4488005	0.00399754
-0.4487005	0.00399754
-0.4486005	-0.0152017
-0.4485005	-0.00240221
-0.4484005	0.0103973
-0.4483005	-0.00880197
-0.4482005	0.0103973
-0.4481005	0.0103973
-0.4480005	-0.00240221
-0.4479005	0.00399754
-0.4478005	-0.00880197
-0.4477005	-0.00240221
-0.4476005	0.00399754
-0.4475005	0.00399754
-0.4474005	-0.00240221
-0.4473005	0.0231968
-0.4472005	0.0103973
-0.4471005	0.0103973
-0.4470005	0.0295966
-0.4469005	0.0231968
-0.4468005	0.00399754
-0.4467005	0.0231968
-0.4466005	0.0167971
-0.4465005	0.00399754
-0.4464005	0.0295966
-0.4463005	0.0167971
-0.4462005	0.0167971
-0.4461005	0.0167971
-0.4460005	0.0231968
-0.4459005	0.0167971
-0.4458005	0.0231968
-0.4457005	0.0231968
-0.4456005	0.00399754
-0.4455005	0.0103973
-0.4454005	0.0103973
-0.4453005	-0.00880197
-0.4452005	-0.00240221
-0.4451005	-0.00880197
-0.4450005	-0.00880197
-0.4449005	-0.00240221
-0.4448005	-0.0152017
-0.4447005	-0.0280012
-0.4446005	-0.00880197
-0.4445005	-0.0216015
-0.4444005	-0.034401
-0.4443005	-0.0152017
-0.4442005	-0.0216015
-0.4441005	-0.034401
-0.4440005	-0.0152017
-0.4439005	-0.0280012
-0.4438005	-0.0216015
-0.4437005	-0.0216015
-0.4436005	-0.0152017
-0.4435005	-0.0280012
-0.4434005	-0.0216015
-0.4433005	-0.0216015
-0.4432005	-0.034401
-0.4431005	-0.0152017
-0.4430005	-0.034401
-0.4429005	-0.034401
-0.4428005	-0.0280012
-0.4427005	-0.0408007
-0.4426005	-0.0408007
-0.4425005	-0.0216015
-0.4424005	-0.0216015
-0.4423005	-0.0216015
-0.4422005	-0.00880197
-0.4421005	-0.00240221
-0.4420005	-0.0152017
-0.4419005	0.00399754
-0.4418005	-0.00880197
-0.4417005	-0.00880197
-0.4416005	-0.00880197
-0.4415005	-0.00240221
-0.4414005	-0.00880197
-0.4413005	0.00399754
-0.4412005	0.00399754
-0.4411005	-0.00880197
-0.4410005	0.00399754
-0.4409005	0.00399754
-0.4408005	0.0103973
-0.4407005	0.0167971
-0.4406005	0.0231968
-0.4405005	0.0231968
-0.4404005	0.0295966
-0.4403005	0.0423961
-0.4402005	0.0231968
-0.4401005	0.0359963
-0.4400005	0.0359963
-0.4399005	0.0231968
-0.4398005	0.0295966
-0.4397005	0.0231968
-0.4396005	0.0103973
-0.4395005	0.0103973
-0.4394005	-0.00240221
-0.4393005	-0.0152017
-0.4392005	-0.00240221
-0.4391005	-0.0152017
-0.4390005	-0.034401
-0.4389005	-0.0280012
-0.4388005	-0.0216015
-0.4387005	-0.0472005
-0.4386005	-0.0216015
-0.4385005	-0.034401
-0.4384005	-0.0472005
-0.4383005	-0.0152017
-0.4382005	-0.034401
-0.4381005	-0.0280012
-0.4380005	-0.00240221
-0.4379005	-0.00880197
-0.4378005	-0.00880197
-0.4377005	0.00399754
-0.4376005	-0.00240221
-0.4375005	-0.00880197
-0.4374005	0.00399754
-0.4373005	0.00399754
-0.4372005	-0.0152017
-0.4371005	-0.00880197
-0.4370005	-0.00240221
-0.4369005	-0.0152017
-0.4368005	-0.00240221
-0.4367005	0.00399754
-0.4366005	-0.00880197
-0.4365005	0.0167971
-0.4364005	0.0103973
-0.4363005	0.0167971
-0.4362005	0.0231968
-0.4361005	0.0167971
-0.4360005	0.00399754
-0.4359005	0.0167971
-0.4358005	0.0103973
-0.4357005	0.00399754
-0.4356005	0.00399754
-0.4355005	-0.00880197
-0.4354005	-0.0152017
-0.4353005	0.00399754
-0.4352005	0.0103973
-0.4351005	-0.00240221
-0.4350005	0.00399754
-0.4349005	0.0167971
-0.4348005	-0.00880197
-0.4347005	0.00399754
-0.4346005	0.0167971
-0.4345005	-0.00240221
-0.4344005	0.00399754
-0.4343005	0.0103973
-0.4342005	-0.00240221
-0.4341005	-0.00240221
-0.4340005	0.00399754
-0.4339005	-0.00880197
-0.4338005	0.00399754
-0.4337005	-0.00880197
-0.4336005	-0.0216015
-0.4335005	-0.0152017
-0.4334005	-0.0280012
-0.4333005	-0.0408007
-0.4332005	-0.0216015
-0.4331005	-0.0280012
-0.4330005	-0.034401
-0.4329005	-0.0216015
-0.4328005	-0.0152017
-0.4327005	-0.0216015
-0.4326005	-0.00240221
-0.4325005	0.00399754
-0.4324005	-0.00880197
-0.4323005	0.0103973
-0.4322005	0.00399754
-0.4321005	-0.00240221
-0.4320005	0.00399754
-0.4319005	-0.00240221
-0.4318005	-0.00880197
-0.4317005	-0.00240221
-0.4316005	0.00399754
-0.4315005	-0.00240221
-0.4314005	0.0103973
-0.4313005	0.0103973
-0.4312005	-0.00880197
-0.4311005	0.0103973
-0.4310005	0.0231968
-0.4309005	-0.00240221
-0.4308005	0.00399754
-0.4307005	0.0167971
-0.4306005	0.0103973
-0.4305005	0.0231968
-0.4304005	0.0167971
-0.4303005	0.0103973
-0.4302005	0.0231968
-0.4301005	0.0295966
-0.4300005	0.0103973
-0.4299005	0.0295966
-0.4298005	0.0231968
-0.4297005	0.0103973
-0.4296005	0.0231968
-0.4295005	0.0231968
-0.4294005	0.0103973
-0.4293005	0.0167971
-0.4292005	0.0103973
-0.4291005	-0.00880197
-0.4290005	0.0103973
-0.4289005	-0.00240221
-0.4288005	-0.0216015
-0.4287005	-0.00240221
-0.4286005	-0.00240221
-0.4285005	-0.0216015
-0.4284005	-0.00880197
-0.4283005	-0.0216015
-0.4282005	-0.0280012
-0.4281005	-0.0216015
-0.4280005	-0.034401
-0.4279005	-0.0408007
-0.4278005	-0.0280012
-0.4277005	-0.0216015
-0.4276005	-0.034401
-0.4275005	-0.0216015
-0.4274005	-0.0280012
-0.4273005	-0.034401
-0.4272005	-0.0152017
-0.4271005	-0.0280012
-0.4270005	-0.0280012
-0.4269005	-0.0216015
-0.4268005	-0.034401
-0.4267005	-0.034401
-0.4266005	-0.0280012
-0.4265005	-0.0408007
-0.4264005	-0.0408007
-0.4263005	-0.0216015
-0.4262005	-0.0216015
-0.4261005	-0.0280012
-0.4260005	-0.0152017
-0.4259005	-0.00880197
-0.4258005	-0.0152017
-0.4257005	-0.00240221
-0.4256005	0.0103973
-0.4255005	-0.0152017
-0.4254005	0.00399754
-0.4253005	-0.00240221
-0.4252005	-0.00880197
-0.4251005	0.00399754
-0.4250005	-0.00240221
-0.4249005	-0.00240221
-0.4248005	0.00399754
-0.4247005	0.00399754
-0.4246005	-0.00240221
-0.4245005	0.0231968
-0.4244005	0.0167971
-0.4243005	0.0231968
-0.4242005	0.0295966
-0.4241005	0.0295966
-0.4240005	0.0231968
-0.4239005	0.0359963
-0.4238005	0.0359963
-0.4237005	0.0167971
-0.4236005	0.0231968
-0.4235005	0.0295966
-0.4234005	0.0103973
-0.4233005	0.0103973
-0.4232005	0.00399754
-0.4231005	-0.00880197
-0.4230005	-0.00880197
-0.4229005	-0.0152017
-0.4228005	-0.0216015
-0.4227005	-0.0216015
-0.4226005	-0.0472005
-0.4225005	-0.034401
-0.4224005	-0.0280012
-0.4223005	-0.0408007
-0.4222005	-0.034401
-0.4221005	-0.0216015
-0.4220005	-0.0152017
-0.4219005	-0.0280012
-0.4218005	-0.00880197
-0.4217005	0.00399754
-0.4216005	-0.00880197
-0.4215005	0.00399754
-0.4214005	0.00399754
-0.4213005	-0.00880197
-0.4212005	-0.00240221
-0.4211005	-0.00880197
-0.4210005	-0.0216015
-0.4209005	-0.0152017
-0.4208005	-0.0152017
-0.4207005	-0.0152017
-0.4206005	0.00399754
-0.4205005	-0.00240221
-0.4204005	-0.00240221
-0.4203005	0.00399754
-0.4202005	0.0103973
-0.4201005	0.00399754
-0.4200005	0.0167971
-0.4199005	0.0231968
-0.4198005	0.0103973
-0.4197005	0.0231968
-0.4196005	0.0103973
-0.4195005	0.00399754
-0.4194005	0.0103973
-0.4193005	0.00399754
-0.4192005	-0.00880197
-0.4191005	0.00399754
-0.4190005	0.00399754
-0.4189005	-0.00880197
-0.4188005	-0.00240221
-0.4187005	0.00399754
-0.4186005	-0.00880197
-0.4185005	0.0103973
-0.4184005	0.00399754
-0.4183005	-0.00240221
-0.4182005	0.0103973
-0.4181005	0.0103973
-0.4180005	-0.00240221
-0.4179005	0.0103973
-0.4178005	0.00399754
-0.4177005	-0.00880197
-0.4176005	-0.00240221
-0.4175005	-0.00880197
-0.4174005	-0.0280012
-0.4173005	-0.0152017
-0.4172005	-0.0280012
-0.4171005	-0.034401
-0.4170005	-0.0216015
-0.4169005	-0.0280012
-0.4168005	-0.034401
-0.4167005	-0.00880197
-0.4166005	-0.0216015
-0.4165005	-0.0152017
-0.4164005	-0.00240221
-0.4163005	0.00399754
-0.4162005	-0.00880197
-0.4161005	0.0103973
-0.4160005	-0.00240221
-0.4159005	-0.00880197
-0.4158005	-0.00240221
-0.4157005	0.0167971
-0.4156005	-0.0152017
-0.4155005	-0.00240221
-0.4154005	0.0103973
-0.4153005	-0.00240221
-0.4152005	0.0103973
-0.4151005	0.0167971
-0.4150005	0.00399754
-0.4149005	0.0167971
-0.4148005	0.0103973
-0.4147005	0.00399754
-0.4146005	0.0231968
-0.4145005	0.0167971
-0.4144005	0.0103973
-0.4143005	0.0167971
-0.4142005	0.0295966
-0.4141005	0.0103973
-0.4140005	0.0231968
-0.4139005	0.0231968
-0.4138005	0.0103973
-0.4137005	0.0295966
-0.4136005	0.0231968
-0.4135005	0.0231968
-0.4134005	0.0231968
-0.4133005	0.0167971
-0.4132005	0.00399754
-0.4131005	0.0167971
-0.4130005	0.0103973
-0.4129005	0.00399754
-0.4128005	0.0103973
-0.4127005	-0.00240221
-0.4126005	-0.00880197
-0.4125005	-0.00240221
-0.4124005	-0.00880197
-0.4123005	-0.0280012
-0.4122005	-0.00240221
-0.4121005	-0.0216015
-0.4120005	-0.0280012
-0.4119005	-0.0152017
-0.4118005	-0.0280012
-0.4117005	-0.034401
-0.4116005	-0.0216015
-0.4115005	-0.0152017
-0.4114005	-0.0280012
-0.4113005	-0.00880197
-0.4112005	-0.0152017
-0.4111005	-0.0152017
-0.4110005	-0.00880197
-0.4109005	-0.0152017
-0.4108005	-0.034401
-0.4107005	-0.0216015
-0.4106005	-0.034401
-0.4105005	-0.0408007
-0.4104005	-0.0216015
-0.4103005	-0.0280012
-0.4102005	-0.034401
-0.4101005	-0.0216015
-0.4100005	-0.0280012
-0.4099005	-0.00880197
-0.4098005	-0.00880197
-0.4097005	0.00399754
-0.4096005	-0.00880197
-0.4095005	0.00399754
-0.4094005	-0.00880197
-0.4093005	-0.0216015
-0.4092005	-0.00240221
-0.4091005	-0.00880197
-0.4090005	-0.00880197
-0.4089005	-0.00240221
-0.4088005	-0.00240221
-0.4087005	-0.00880197
-0.4086005	-0.00240221
-0.4085005	-0.00240221
-0.4084005	-0.00240221
-0.4083005	0.0103973
-0.4082005	0.0231968
-0.4081005	0.0103973
-0.4080005	0.0295966
-0.4079005	0.0423961
-0.4078005	0.0231968
-0.4077005	0.0359963
-0.4076005	0.0423961
-0.4075005	0.0295966
-0.4074005	0.0359963
-0.4073005	0.0295966
-0.4072005	0.0167971
-0.4071005	0.0167971
-0.4070005	0.0167971
-0.4069005	-0.0152017
-0.4068005	-0.00880197
-0.4067005	-0.00880197
-0.4066005	-0.034401
-0.4065005	-0.0152017
-0.4064005	-0.034401
-0.4063005	-0.0408007
-0.4062005	-0.034401
-0.4061005	-0.034401
-0.4060005	-0.034401
-0.4059005	-0.0152017
-0.4058005	-0.0152017
-0.4057005	-0.0216015
-0.4056005	0.00399754
-0.4055005	0.00399754
-0.4054005	-0.0152017
-0.4053005	-0.00240221
-0.4052005	-0.00880197
-0.4051005	-0.00880197
-0.4050005	-0.0152017
-0.4049005	-0.00880197
-0.4048005	-0.0152017
-0.4047005	-0.00240221
-0.4046005	-0.0152017
-0.4045005	-0.00880197
-0.4044005	-0.00240221
-0.4043005	-0.00880197
-0.4042005	-0.00240221
-0.4041005	0.0103973
-0.4040005	0.0103973
-0.4039005	0.00399754
-0.4038005	0.0167971
-0.4037005	0.0231968
-0.4036005	0.00399754
-0.4035005	0.0231968
-0.4034005	0.0231968
-0.4033005	0.0103973
-0.4032005	0.0103973
-0.4031005	0.0167971
-0.4030005	0.00399754
-0.4029005	0.00399754
-0.4028005	0.0103973
-0.4027005	-0.0152017
-0.4026005	0.0103973
-0.4025005	0.00399754
-0.4024005	-0.00240221
-0.4023005	0.00399754
-0.4022005	-0.00240221
-0.4021005	0.00399754
-0.4020005	0.0167971
-0.4019005	0.0167971
-0.4018005	-0.00240221
-0.4017005	0.0103973
-0.4016005	0.0103973
-0.4015005	-0.00880197
-0.4014005	0.00399754
-0.4013005	-0.0152017
-0.4012005	-0.00880197
-0.4011005	-0.00880197
-0.4010005	-0.0280012
-0.4009005	-0.0408007
-0.4008005	-0.0152017
-0.4007005	-0.0216015
-0.4006005	-0.034401
-0.4005005	-0.0216015
-0.4004005	-0.00880197
-0.4003005	-0.0152017
-0.4002005	-0.00240221
-0.4001005	-0.0152017
-0.4000005	-0.0152017
-0.3999005	-0.00880197
-0.3998005	-0.00240221
