LECROYWS24Xs-A	49590	Waveform
Segments	1	SegmentSize	1912
Segment	TrigTime	TimeSinceSegment1
#1	03-Jan-2003 01:55:41	0                 
Time	Ampl
280.2734	-50.9448
281.25	-53.4891
282.2266	-59.8179
283.2031	-49.8151
284.1797	-51.9247
285.1563	-47.3445
286.1328	-52.9857
287.1094	-55.7362
288.0859	-49.9797
289.0625	-44.7241
290.0391	-40.5589
291.0156	-34.849
291.9922	-32.6976
292.9688	-43.4568
293.9453	-51.8191
294.9219	-50.3235
295.8984	-51.3648
296.875	-47.342
297.8516	-50.0165
298.8281	-54.8276
299.8047	-59.4987
300.7813	-52.3029
301.7578	-53.1576
302.7344	-49.2404
303.7109	-55.6135
304.6875	-51.2027
305.6641	-63.7449
306.6406	-49.5695
307.6172	-53.327
308.5938	-50.7484
309.5703	-53.8796
310.5469	-69.2436
311.5234	-53.1453
312.5	-53.6487
313.4766	-51.5686
314.4531	-50.2081
315.4297	-45.758
316.4063	-49.9256
317.3828	-45.9176
318.3594	-46.2394
319.3359	-44.7216
320.3125	-48.8917
321.2891	-46.205
322.2656	-41.8875
323.2422	-43.533
324.2188	-39.0854
325.1953	-36.8579
326.1719	-33.3705
327.1484	-30.9515
328.125	-23.6501
329.1016	-26.7961
330.0781	-24.4262
331.0547	-22.8299
332.0313	-31.008
333.0078	-35.0356
333.9844	-38.297
334.9609	-40.333
335.9375	-38.8422
336.9141	-43.1523
337.8906	-44.1617
338.8672	-44.6897
339.8438	-44.8812
340.8203	-45.4265
341.7969	-47.8283
342.7734	-47.9167
343.75	-48.1991
344.7266	-51.215
345.7031	-58.7815
346.6797	-47.8774
347.6563	-51.4753
348.6328	-52.298
349.6094	-52.7499
350.5859	-51.35
351.5625	-51.5367
352.5391	-52.6566
353.5156	-53.1772
354.4922	-55.7485
355.4688	-50.4684
356.4453	-70.0712
357.4219	-50.0582
358.3984	-46.6642
359.375	-53.273
360.3516	-58.3125
361.3281	-57.6715
362.3047	-53.1895
363.2813	-48.8401
364.2578	-46.0969
365.2344	-54.5648
366.2109	-47.6785
367.1875	-52.1114
368.1641	-50.5347
369.1406	-38.1349
370.1172	-53.3982
371.0938	-52.8997
372.0703	-50.3161
373.0469	-55.3752
374.0234	-51.3525
375	-49.0538
375.9766	-49.9109
376.9531	-45.6868
377.9297	-52.158
378.9063	-49.1422
379.8828	-48.9384
380.8594	-54.3389
381.8359	-51.549
382.8125	-47.7522
383.7891	-50.0067
384.7656	-54.2799
385.7422	-45.7899
386.7188	-46.2074
387.6953	-43.4396
388.6719	-37.936
389.6484	-28.2549
390.625	-27.6336
391.6016	-35.0233
392.5781	-40.0505
393.5547	-41.5462
394.5313	-45.3233
395.5078	-46.8852
396.4844	-46.9835
397.4609	-48.3637
398.4375	-48.7173
399.4141	-53.9508
400.3906	-53.133
401.3672	-54.7465
402.3438	-47.9364
403.3203	-50.0018
404.2969	-52.4847
405.2734	-48.8303
406.25	-49.0661
407.2266	-57.0452
408.2031	-49.8348
409.1797	-48.8524
410.1563	-64.5087
411.1328	-49.2503
412.1094	-46.6642
413.0859	-36.4699
414.0625	-49.5008
415.0391	-52.4576
416.0156	-60.9059
416.9922	-59.533
417.9688	-58.8331
418.9453	-57.0403
419.9219	-60.6284
420.8984	-57.7402
421.875	-62.2492
422.8516	-51.8609
423.8281	-48.015
424.8047	-57.0035
425.7813	-47.5385
426.7578	-57.7452
427.7344	-55.5963
428.7109	-55.7338
429.6875	-58.7619
430.6641	-54.0147
431.6406	-48.9359
432.6172	-48.3711
433.5938	-48.9457
434.5703	-49.4394
435.5469	-43.9284
436.5234	-39.7092
437.5	-22.4517
438.4766	-41.1802
439.4531	-46.1608
440.4297	-38.5574
441.4063	-29.1906
442.3828	-41.3964
443.3594	-47.8013
444.3359	-48.931
445.3125	-50.0877
446.2891	-54.3904
447.2656	-49.1496
448.2422	-45.2521
449.2188	-49.9256
450.1953	-48.6437
451.1719	-48.2704
452.1484	-60.982
453.125	-62.0626
454.1016	-50.6624
455.0781	-51.4139
456.0547	-47.8872
457.0313	-54.582
458.0078	-58.364
458.9844	-52.3447
459.9609	-56.4681
460.9375	-58.7324
461.9141	-53.7544
462.8906	-61.1073
463.8672	-51.5514
464.8438	-58.6931
465.8203	-54.8718
466.7969	-55.0167
467.7734	-62.8141
468.75	-63.4256
469.7266	-58.9829
470.7031	-58.8208
471.6797	-55.4612
472.6563	-53.0102
473.6328	-61.6205
474.6094	-53.9901
475.5859	-55.7043
476.5625	-57.6248
477.5391	-52.0328
478.5156	-58.6489
479.4922	-61.5297
480.4688	-50.6992
481.4453	-54.5009
482.4219	-62.5636
483.3984	-52.3471
484.375	-51.1241
485.3516	-49.3706
486.3281	-53.2656
487.3047	-52.3127
488.2813	-47.4206
489.2578	-44.9967
490.2344	-36.6688
491.2109	-33.7979
492.1875	-42.4131
493.1641	-56.5442
494.1406	-49.9035
495.1172	-56.0408
496.0938	-53.3393
497.0703	-62.5832
498.0469	-61.5223
499.0234	-53.5628
500	-54.6925
500.9766	-50.8564
501.9531	-58.6416
502.9297	-61.5763
503.9063	-60.3042
504.8828	-54.9676
505.8594	-67.5883
506.8359	-61.1687
507.8125	-56.0432
508.7891	-61.009
509.7656	-60.6849
510.7422	-61.9889
511.7188	-56.559
512.6953	-56.0457
513.6719	-73.4039
514.6484	-56.2913
515.625	-49.1545
516.6016	-56.5811
517.5781	-57.3743
518.5547	-67.608
519.5313	-58.9043
520.5078	-51.6104
521.4844	-62.0552
522.4609	-58.4721
523.4375	-62.6471
524.4141	-59.2752
525.3906	-49.5965
526.3672	-60.6308
527.3438	-55.3286
528.3203	-69.7397
529.2969	-56.8168
530.2734	-62.8608
531.25	-60.9845
532.2266	-51.8854
533.2031	-49.6948
534.1797	-59.3685
535.1563	-58.6759
536.1328	-55.4022
537.1094	-70.5035
538.0859	-74.008
539.0625	-68.6026
540.0391	-54.6286
541.0156	-56.5614
541.9922	-59.2334
542.9688	-53.7249
543.9453	-54.0908
544.9219	-59.9235
545.8984	-59.4618
546.875	-55.0167
547.8516	-55.7141
548.8281	-53.968
549.8047	-56.7775
550.7813	-49.2306
551.7578	-53.6709
552.7344	-52.2538
553.7109	-51.5342
554.6875	-59.9849
555.6641	-62.3573
556.6406	-61.0704
557.6172	-54.8521
558.5938	-55.2868
559.5703	-54.5844
560.5469	-56.3576
561.5234	-54.7907
562.5	-49.7856
563.4766	-59.9923
564.4531	-56.2839
565.4297	-63.1506
566.4063	-51.0701
567.3828	-61.709
568.3594	-56.6523
569.3359	-61.2423
570.3125	-52.3398
571.2891	-54.5181
572.2656	-50.348
573.2422	-55.9008
574.2188	-57.001
575.1953	-53.0274
576.1719	-52.3422
577.1484	-59.9456
578.125	-49.378
579.1016	-53.4547
580.0781	-53.2484
581.0547	-56.7726
582.0313	-48.3097
583.0078	-54.1571
583.9844	-42.0668
584.9609	-43.1941
585.9375	-39.8786
586.9141	-67.7259
587.8906	-53.2558
588.8672	-58.229
589.8438	-64.3515
590.8203	-58.364
591.7969	-52.1114
592.7734	-67.3649
593.75	-57.949
594.7266	-56.9126
595.7031	-54.8841
596.6797	-59.9137
597.6563	-54.5451
598.6328	-60.5571
599.6094	-54.3487
600.5859	-61.9791
601.5625	-53.0029
602.5391	-62.4212
603.5156	-59.3489
604.4922	-56.9691
605.4688	-68.3079
606.4453	-74.8823
607.4219	-60.3656
608.3984	-58.3002
609.375	-52.352
610.3516	-53.9164
611.3281	-61.1785
612.3047	-60.7561
613.2813	-57.5978
614.2578	-54.2848
615.2344	-60.9575
616.2109	-58.7938
617.1875	-55.2623
618.1641	-59.3538
619.1406	-55.0707
620.1172	-68.3619
621.0938	-68.8408
622.0703	-53.9066
623.0469	-61.3651
624.0234	-52.9979
625	-58.6907
625.9766	-54.9356
626.9531	-58.4991
627.9297	-53.8379
628.9063	-53.4277
629.8828	-63.4993
630.8594	-61.7458
631.8359	-57.6985
