input[0], 32767,
input[1], 32767,
input[2], 32767,
input[3], 32767,
input[4], 32767,
input[5], -32767,
input[6], -32767,
input[7], -32767,
input[8], -32767,
input[9], -32767,
input[10], 32767,
input[11], 32767,
input[12], 32767,
input[13], 32767,
input[14], 32767,
input[15], -32767,
input[16], -32767,
input[17], -32767,
input[18], -32767,
input[19], -32767,
input[20], 32767,
input[21], 32767,
input[22], 32767,
input[23], 32767,
input[24], 32767,
input[25], -32767,
input[26], -32767,
input[27], -32767,
input[28], -32767,
input[29], -32767,
input[30], 32767,
input[31], 32767,
input[32], 32767,
input[33], 32767,
input[34], 32767,
input[35], -32767,
input[36], -32767,
input[37], -32767,
input[38], -32767,
input[39], -32767,
input[40], 32767,
input[41], 32767,
input[42], 32767,
input[43], 32767,
input[44], 32767,
input[45], -32767,
input[46], -32767,
input[47], -32767,
input[48], -32767,
input[49], -32767,
input[50], 32767,
input[51], 32767,
input[52], 32767,
input[53], 32767,
input[54], 32767,
input[55], -32767,
input[56], -32767,
input[57], -32767,
input[58], -32767,
input[59], -32767,
input[60], 32767,
input[61], 32767,
input[62], 32767,
input[63], 32767,
input[64], 32767,
input[65], -32767,
input[66], -32767,
input[67], -32767,
input[68], -32767,
input[69], -32767,
input[70], 32767,
input[71], 32767,
input[72], 32767,
input[73], 32767,
input[74], 32767,
input[75], -32767,
input[76], -32767,
input[77], -32767,
input[78], -32767,
input[79], -32767,
input[80], 32767,
input[81], 32767,
input[82], 32767,
input[83], 32767,
input[84], 32767,
input[85], -32767,
input[86], -32767,
input[87], -32767,
input[88], -32767,
input[89], -32767,
input[90], 32767,
input[91], 32767,
input[92], 32767,
input[93], 32767,
input[94], 32767,
input[95], -32767,
input[96], -32767,
input[97], -32767,
input[98], -32767,
input[99], -32767,
input[100], 32767,
input[101], 32767,
input[102], 32767,
input[103], 32767,
input[104], 32767,
input[105], -32767,
input[106], -32767,
input[107], -32767,
input[108], -32767,
input[109], -32767,
input[110], 32767,
input[111], 32767,
input[112], 32767,
input[113], 32767,
input[114], 32767,
input[115], -32767,
input[116], -32767,
input[117], -32767,
input[118], -32767,
input[119], -32767,
input[120], 32767,
input[121], 32767,
input[122], 32767,
input[123], 32767,
input[124], 32767,
input[125], -32767,
input[126], -32767,
input[127], -32767,
input[128], -32767,
input[129], -32767,
input[130], 32767,
input[131], 32767,
input[132], 32767,
input[133], 32767,
input[134], 32767,
input[135], -32767,
input[136], -32767,
input[137], -32767,
input[138], -32767,
input[139], -32767,
input[140], 32767,
input[141], 32767,
input[142], 32767,
input[143], 32767,
input[144], 32767,
input[145], -32767,
input[146], -32767,
input[147], -32767,
input[148], -32767,
input[149], -32767,
input[150], 32767,
input[151], 32767,
input[152], 32767,
input[153], 32767,
input[154], 32767,
input[155], -32767,
